BAD,LOAN,MORTDUE,VALUE,YOJ,DEROG,DELINQ,CLAGE,NINQ,CLNO,DEBTINC
1,5900.0,13982.66186,41856.0,1.6365234730000002,0.0,2.0,157.9600114,3.0,27.0,40.62827818
0,5900.0,67642.8114,78976.0,8.956575845,0.0,1.0,118.44249099999999,0.0,24.0,40.11040743
0,5900.0,,40040.27667,,,,,,,32.78292683
1,5900.0,106650.0,,1.0,0.0,6.0,250.56666669999998,4.0,23.0,
0,1534.1640710000001,,20332.56506,,,,,,,32.97719723
0,6000.0,95232.0,115977.0,22.0,0.0,0.0,149.0229081,1.0,12.0,37.95433691
1,2144.495636,33062.79414,37348.71995,0.1,2.0,1.0,154.1333333,4.0,26.0,
1,1481.384839,4755.634133,4751.880753,1.217926435,0.0,1.0,116.1,8.0,34.0,
1,1732.741857,64623.832129999995,79221.04474,5.276516029,1.0,3.0,69.3,1.0,34.0,
1,6000.0,,,9.566945269,,2.0,122.76666670000002,,23.0,
1,6000.0,33600.0,,2.0,0.0,0.0,140.93333330000002,1.0,20.0,
1,177.9916334,42000.0,5755.8857100000005,19.0,0.0,0.0,90.0,2.0,13.0,
1,6000.0,15393.222090000001,54904.0,2.0,0.0,0.0,51.73333333,1.0,9.0,
1,6000.0,9660.0,35900.0,5.267615883,0.0,1.0,136.3,3.0,6.0,
1,3585.574026,5812.486709000001,32200.0,4.0,0.0,0.0,83.33333333,3.0,20.0,
1,6000.0,16878.0,25850.0,1.0,0.0,1.0,218.6,5.0,34.0,
1,6000.0,72951.0,80000.0,22.8,0.0,0.0,343.9,1.0,47.0,
0,6000.0,43000.0,57460.0,0.998421495,1.0,,101.5,,13.0,
0,6000.0,26614.941590000002,64790.0,0.1,0.0,2.0,105.4,3.0,18.0,
1,2035.2004579999998,23171.9878,94394.07,0.0,0.0,1.0,179.56666669999998,0.0,32.0,
0,6000.0,47953.51392,85088.11613,6.0,0.0,0.0,222.16666669999998,2.0,24.0,
0,6000.0,53227.0,68700.0,3.0,0.0,2.0,122.73333329999998,0.0,23.0,
0,1999.7238519999999,,33129.592580000004,,,,100.9333333,,9.0,
1,6000.0,111.455693,61493.0,23.0,0.0,0.0,321.6333333,1.0,13.0,
1,692.2006144999999,40000.0,54600.0,1.7776003669999998,0.0,4.0,101.4,0.0,19.0,
0,5605.3218,18793.0,27750.0,6.0,0.0,3.0,119.7,0.0,8.0,
1,6000.0,58877.49393,200000.0,5.0,6.0,0.0,90.3,6.0,29.0,
1,6000.0,,95500.0,6.0,1.0,2.0,129.9,1.0,22.0,
0,6000.0,79046.0,103048.0,0.0,0.0,0.0,181.69653799999998,0.0,32.0,37.28998992
0,6000.0,,53190.0,0.0,0.0,0.0,,0.0,0.0,15.174415
1,4906.894077,,43683.0,,,,,,,21.93549881
1,6000.0,4283.566109,82656.53847,12.0,0.0,0.0,213.5333333,0.0,19.0,
1,6100.0,48500.0,62500.0,7.0,,4.0,111.3,2.0,11.0,
0,1525.3080710000002,,47400.0,,,,,,,
0,6100.0,91704.0,114799.0,22.0,0.0,0.0,129.2500896,1.0,12.0,36.74676624
0,6100.0,47604.0,46354.59536,5.0,0.0,0.0,70.69532973,0.0,18.0,24.76674453
0,6100.0,,35250.0,,,,303.0,,12.0,
0,4015.7091179999998,62751.0,95617.0,1.0,0.0,0.0,138.64686319999998,1.0,13.0,31.75727069
0,6100.0,13286.92836,20558.11274,9.0,,,178.48960219999998,,19.0,26.72002818
0,57.13156083,68743.0,44049.12974,0.942385788,1.0,0.0,153.0667831,0.0,22.0,40.15052706
0,6100.0,79636.0,87276.0,20.0,0.0,0.0,350.4361376,0.0,47.0,28.84827658
0,6100.0,,14481.68445,0.0,0.0,1.0,,0.0,0.0,13.30601308
0,6100.0,26444.87848,95433.0,0.0,,,,,,28.92511742
0,2064.920893,40209.09386,97944.0,0.0,,,,,,28.87646306
0,6020.951408,195.1342236,79859.60965,1.15374853,0.0,0.0,122.244945,0.0,30.0,32.55254334
0,6200.0,171582.0,50687.82092,,0.0,0.0,135.1089303,0.0,22.0,39.78381813
0,1205.661842,,33909.0,,,,,,,34.51740452
0,6200.0,46601.0,59486.0,5.0,0.0,0.0,84.63211066,0.0,18.0,25.35001036
0,6200.0,60354.0,87596.0,3.065811735,0.0,0.0,210.1730647,2.0,23.0,34.05481124
0,6200.0,155.7616736,39257.45545,2.0,0.0,0.0,201.3344875,4.0,29.0,29.66171016
0,6200.0,,23526.99939,,,,293.9587236,,11.0,30.19763073
1,6200.0,,,3.0,,,80.5,2.0,17.0,
0,2148.107261,,80078.0,,,,,,,25.37554416
1,3358.209333,42100.0,24160.052490000002,4.841723516,0.0,1.0,164.8,1.0,28.0,
0,6200.0,70793.0,71552.0,3.0,2.0,0.0,162.9451569,0.0,23.0,40.31539659
0,6200.0,73881.0,98550.0,0.0,0.0,1.0,182.87877980000002,0.0,31.0,37.19944569
0,6200.0,9886.978484000001,64854.0,4.0,,1.0,63.11702323,,16.0,36.53874734
0,1747.187622,24136.7579,96462.0,0.0,,,,,,27.16765596
0,6200.0,,51732.0,,,,,,,12.32470709
0,6200.0,133882.0,28251.97128,9.0,0.0,0.0,212.5376432,0.0,19.0,20.61678366
0,6200.0,73007.20797999999,39527.18458,24.0,0.0,0.0,324.68682939999997,0.0,47.0,28.2855321
0,4402.73293,39767.22169,61956.0,2.0,0.0,,101.1670603,,13.0,38.67514015
1,6300.0,98553.47702,39112.88365,23.0,0.0,0.0,124.74559550000001,1.0,12.0,35.64227011
1,6300.0,55000.0,8180.177699,0.527177363,0.0,0.0,130.0666667,0.0,20.0,
0,3143.406851,,72890.0,1.0,0.0,0.0,41.25011359,0.0,3.0,39.19806822
0,6300.0,44226.0,57779.0,7.0,,0.0,63.62641325,,16.0,33.11182911
0,6300.0,,29047.54622,,,,294.4780476,,12.0,31.44775041
0,3736.652727,78724.0,80355.0,1.573683579,0.0,0.0,335.0741426,1.0,46.0,31.1772613
1,6300.0,59793.0,98314.0,2.2,0.0,0.0,120.73333329999998,0.0,8.0,
1,456.70562120000005,65875.0,76000.0,0.21878915300000001,2.0,0.0,84.0,1.0,12.0,
1,6300.0,31116.30312,12740.89346,0.204289002,0.0,0.0,209.3580469,4.0,30.0,29.59595551
0,6300.0,58449.08938,117352.0,6.0,0.0,0.0,199.01192719999997,0.0,27.0,26.52004952
0,6300.0,46168.34137,70091.0,9.0,0.0,4.0,153.7804385,1.0,30.0,21.71959598
1,6300.0,49498.0,64296.0,6.0,,4.0,111.2065132,1.0,10.0,38.57713194
0,6300.0,48994.71706,10695.9791,1.0,,,,,,29.83596072
1,5399.7303759999995,12476.0,32559.0,9.257647398,3.0,6.0,227.1299051,0.0,23.0,23.31951678
0,3091.42139,1117.907287,73726.0,1.263323132,2.0,0.0,163.2839332,1.0,22.0,42.40781425
0,6300.0,26655.0,29792.0,1.0,1.0,0.0,12.75926745,10.0,6.0,28.36185178
1,6400.0,25144.0,45200.0,25.0,0.0,2.0,128.0,4.0,17.0,
1,6400.0,99131.0,125652.0,6.938013304,,,419.3751538,1.0,50.0,42.24492757
0,6400.0,76577.0,83200.0,5.0,,,,,,22.05503421
0,6400.0,38020.58363,20512.30223,0.0,0.0,,104.7924684,,13.0,36.41688697
0,6400.0,53476.0,12963.94352,4.5632292969999995,0.0,3.0,164.31540990000002,1.0,30.0,21.13798157
0,4296.096846,81116.0,86148.0,1.3758757680000002,0.0,0.0,262.1754261,0.0,11.0,42.06826818
0,6400.0,17491.0,63614.0,14.71231114,0.0,0.0,325.2993087,0.0,12.0,40.24440437
0,5495.504075,2323.081275,74332.0,6.026873287999999,,1.0,213.83210319999998,0.0,24.0,40.64461955
0,6400.0,62746.0,32704.49823,3.0727438680000003,0.0,0.0,133.1015478,0.0,20.0,40.18812313
0,6400.0,76732.0,78084.0,4.843944448,0.0,0.0,109.19302140000002,0.0,26.0,37.96455432
0,6400.0,70035.0,30009.05025,3.0,0.0,0.0,147.0771635,0.0,31.0,31.20612976
0,5581.500354,3400.449155,49699.28867,9.0,,,177.591354,,19.0,26.120959699999997
1,6400.0,51436.0,91284.0,4.0,0.0,0.0,209.6428984,2.0,30.0,31.97197121
0,4160.166015,44968.0,62747.0,0.0,1.0,,101.3914453,,12.0,36.60294734
0,6400.0,9113.0,46351.0,,0.0,0.0,202.25079580000002,0.0,11.0,45.11431939
0,916.0970513,15340.76787,786.1367296,0.8405592140000001,1.0,0.0,10.42564285,10.0,6.0,29.75370028
0,6400.0,57887.0,74776.0,3.0,0.0,1.0,126.32864369999999,0.0,22.0,28.75634543
0,6500.0,31241.369960000004,53102.0,9.0,,,180.8412499,,19.0,27.83900666
0,2129.266331,,37448.0,,,,333.2308999,,11.0,29.01198058
1,4743.835142,41271.0064,45057.37373,0.59002665,0.0,0.0,127.06270159999998,2.0,21.0,37.80035293
0,6500.0,80739.0,96923.29372,0.351704546,,,,,,30.53126454
0,2243.50447,63144.0,76754.0,0.24857058699999998,0.0,2.0,129.0777116,0.0,23.0,29.05543313
0,1193.930902,8411.0165,3934.669304,11.0,0.0,0.0,191.07565590000002,0.0,13.0,24.22731934
0,6500.0,78741.0,90599.0,0.0,,,,,,29.19886067
0,4874.337179,51724.0,87770.0,2.128764839,0.0,0.0,209.3263116,4.0,29.0,30.343448600000002
1,2359.514626,13600.0,,14.0,2.0,5.0,115.36666670000001,1.0,16.0,
1,2189.743098,48000.0,61000.0,1.0,1.0,0.0,97.2997561,6.0,38.0,
1,4089.655314,65000.0,80400.0,15.0,0.0,0.0,224.8666667,0.0,13.0,
0,6500.0,22789.0,35836.0,0.185675847,0.0,0.0,110.56666670000001,2.0,30.0,
0,6500.0,75113.0,74121.06039,12.27113389,0.0,0.0,332.7333333,2.0,38.0,
0,1308.448174,55000.0,57944.9517,29.0,0.0,0.0,234.4,1.0,17.0,
0,6500.0,22732.166269999998,70000.0,9.0,0.0,0.0,54.76666667,2.0,24.0,
0,701.4580187999999,70300.0,107500.0,0.543325669,0.0,0.0,242.4666667,1.0,38.0,
1,2168.4396890000003,37952.30305,16402.09021,21.14438085,0.0,0.0,475.8,2.0,40.0,
0,6500.0,81145.0,117530.0,2.3226095780000002,0.0,0.0,327.20063849999997,1.0,38.0,34.34583769
0,4319.348485,,70886.0,,,,,,,23.47088075
1,6500.0,183860.0,208910.0,4.0,6.0,0.0,86.45222694,6.0,29.0,69.8005248
0,6500.0,9036.781255,72557.0,0.0,0.0,1.0,94.00805286,2.0,18.0,34.89841307
0,6600.0,20749.24234,89742.0,8.692369936,0.0,0.0,232.52729069999995,0.0,16.0,26.16049489
1,1993.0907129999998,32661.863999999998,84855.0,2.402466756,,,,,,20.02835351
0,6101.975384,,48800.0,0.0,0.0,0.0,,0.0,0.0,12.21943615
0,6600.0,49400.76846,81973.0,5.0,0.0,0.0,96.9776672,0.0,14.0,42.21104678
0,6600.0,23452.58193,50486.0,10.0,,,179.80086809999997,,19.0,27.53237611
0,6600.0,95450.0,112630.0,23.0,0.0,0.0,122.8155841,0.0,12.0,36.77345872
0,6600.0,,8376.443717,0.0,0.0,0.0,,0.0,0.0,14.84599073
0,6600.0,92528.42452,63152.35906,11.0,,,423.20962410000004,2.0,49.0,40.95709032
1,6700.0,,55396.0,,,,,,,15.70399156
0,6700.0,55113.0,11843.81272,4.0,0.0,0.0,84.41703046,0.0,17.0,23.64285383
1,6689.668646,22706.300740000002,70543.0,3.078210344,0.0,0.0,195.78086330000002,0.0,19.0,32.39759341
0,2483.000561,,11875.34378,2.0,0.0,0.0,283.8972313,0.0,14.0,24.12045156
0,6700.0,49367.0,59609.0,6.0,0.0,0.0,99.30370078,0.0,17.0,25.23136638
0,6700.0,58741.0,45658.92893,6.089092139,0.0,3.0,173.57441630000002,1.0,31.0,23.58701323
0,6700.0,27510.0,42495.0,2.0,0.0,2.0,171.5264892,3.0,27.0,41.42859751
1,6700.0,,81239.0,15.36454393,,,,,,40.8949317
0,4460.330167,27497.0777,83014.0,0.0,1.0,0.0,263.17343430000005,0.0,5.0,37.70699649
0,6700.0,30100.65382,20525.99426,21.0,0.0,0.0,193.7547457,0.0,19.0,19.5495717
0,6700.0,48430.0,64358.0,0.0,1.0,,108.35174750000002,,13.0,38.89419475
1,6700.0,18826.183390000002,36195.0,1.0,0.0,0.0,112.1370807,1.0,30.0,38.52863281
0,2064.387538,66587.0,70710.0,3.1074228219999998,1.0,0.0,43.92338263,1.0,24.0,39.73857627
1,2673.1825870000002,,16333.8891,2.8967279169999998,0.0,0.0,174.7218341,1.0,8.0,62.24645112
0,3243.110227,38442.33625,55086.963260000004,20.0,0.0,0.0,209.2063004,0.0,20.0,20.20351771
0,6700.0,134616.0,155034.0,3.763340356,1.0,0.0,215.42240640000003,0.0,19.0,19.49387198
0,6800.0,136951.0,46913.00908,11.0,0.0,0.0,219.73567340000002,1.0,18.0,20.8850935
0,6800.0,138691.0,160063.0,12.0,0.0,0.0,208.420843,0.0,19.0,19.33336736
0,3613.1184719999997,24370.76961,603.5309922,7.0,,4.0,116.63273329999998,3.0,10.0,39.21502891
0,1459.872633,78292.0,86959.0,3.0,,,,,,18.92721164
0,6464.609504999999,139578.0,154602.0,12.0,0.0,0.0,201.96083430000002,0.0,18.0,22.32582879
0,947.4573323999999,38806.32316,74816.0,2.0,0.0,2.0,126.30323510000001,0.0,22.0,27.11865353
0,2953.4737579999996,22193.78075,88178.0,8.677770913,0.0,0.0,341.4650556,0.0,46.0,27.52324614
1,6800.0,31000.0,17281.10196,3.5,1.0,0.0,106.26666670000002,2.0,26.0,
0,3815.326655,45150.0,57150.0,0.958631285,0.0,1.0,94.33333333,3.0,12.0,
0,6800.0,56155.0,57912.0,21.0,0.0,0.0,206.30632130000004,0.0,20.0,21.79851308
1,5061.164994,,27410.0,2.790713116,1.0,0.0,2.0333333330000003,1.0,5.0,
0,6800.0,178559.0,247611.0,,0.0,0.0,127.23414109999999,0.0,22.0,42.08390168
0,559.4862946000001,,69044.77956,1.0,0.0,0.0,48.81883648,0.0,3.0,40.78739323
0,6800.0,58575.422329999994,99913.0,0.0,0.0,1.0,196.4649989,0.0,31.0,35.76160473
1,6800.0,5887.795692000001,88754.0,6.772989105,0.0,1.0,298.70048219999995,0.0,23.0,39.10750164
0,1149.515829,75880.0,113612.0,0.193692397,0.0,0.0,230.8055881,1.0,38.0,17.96588344
0,6900.0,24684.22833,87466.0,0.10670058199999999,0.0,0.0,112.5890607,0.0,15.0,41.428089899999996
0,6900.0,53776.0,51952.0,2.313135815,0.0,0.0,87.90011834,0.0,17.0,22.28699748
1,6900.0,53328.0,31157.49055,1.6652713630000002,0.0,0.0,101.53190790000001,0.0,21.0,35.76405836
0,6900.0,5816.0,,8.738247126000001,0.0,2.0,67.8,1.0,18.0,
1,6900.0,57257.0,63752.0,10.0,2.0,0.0,138.234778,0.0,22.0,38.37246088
1,4694.161913,8938.337298,80370.24241,1.0,0.0,0.0,122.26666670000002,2.0,43.0,
0,6900.0,97662.0,110046.0,24.0,0.0,0.0,111.1233973,0.0,11.0,37.25315085
0,6900.0,49000.0,68280.0,1.0,0.0,0.0,61.9,8.0,22.0,
0,6000.910346,,57067.0,,,,,,,14.37098595
0,6900.0,50387.0,68443.0,7.0,,3.0,105.827329,2.0,10.0,40.71766885
0,3019.0408190000003,15561.61294,15307.121000000001,1.2252449440000002,0.0,0.0,204.48458280000003,0.0,19.0,21.85549413
0,2528.0979,36050.67906,705.4290127,4.0,0.0,0.0,224.24703689999998,3.0,29.0,30.52615072
1,6900.0,,763.9251587,,,,311.86989930000004,,12.0,30.79062077
0,2295.385445,98779.0,23728.28884,9.0,,,421.54192800000004,1.0,49.0,40.82887293
0,7000.0,73873.0,18836.59216,0.0,0.0,0.0,231.79991349999997,0.0,38.0,19.27357946
0,7000.0,13560.4756,99149.0,1.0,0.0,1.0,175.5714428,0.0,32.0,34.44966467
0,7000.0,,47462.0,,,,102.65732709999999,,9.0,36.09407143
0,7000.0,78284.0,98214.0,0.0,0.0,1.0,171.8383862,0.0,31.0,36.24796303
0,7000.0,58128.0,93740.0,4.819556193,0.0,0.0,213.36302769999998,2.0,24.0,34.47530193
0,1977.274475,81335.0,13147.87255,22.0,0.0,0.0,341.61057610000006,1.0,47.0,27.76729977
0,7000.0,52287.0,43052.69659,7.0,0.0,0.0,211.2844132,1.0,24.0,33.46140225
0,2439.4865670000004,58339.0,53869.92409,10.0,,1.0,197.33839790000002,0.0,24.0,39.84308734
0,2110.2096699999997,46238.0,66842.0,3.827866713,0.0,0.0,90.38040908,3.0,11.0,36.30952679
0,3246.154153,142251.0,157250.0,4.570672503,0.0,0.0,87.83333333,4.0,21.0,
1,7000.0,19894.0,17077.18673,4.0,0.0,0.0,134.7,1.0,16.0,
1,7000.0,27290.0,63500.0,0.10880646599999999,,,,,,
1,2032.582752,18000.0,46520.0,8.936021897,0.0,1.0,183.1,0.0,23.0,
0,4086.9597,66000.0,86300.0,1.667857855,1.0,1.0,242.43333330000002,0.0,8.0,
1,7000.0,46000.0,66660.0,1.0,0.0,1.0,138.2333333,0.0,9.0,
0,7000.0,103630.8097,175450.0,8.0,0.0,0.0,219.16666669999998,1.0,20.0,
0,7000.0,58843.0,75300.0,1.5,0.0,0.0,103.66666670000001,0.0,7.0,
0,5932.447863,3576.881142,31200.0,5.0,0.0,0.0,265.0666667,0.0,12.0,
0,7000.0,29000.0,49000.0,7.44322746,0.0,0.0,234.4,1.0,32.0,
1,7000.0,5444.689554,20942.80255,,,,,,,
1,2654.1049420000004,56636.0,62568.762189999994,15.0,0.0,0.0,229.3,1.0,36.0,
0,584.5090047,55000.0,63000.0,5.0,0.0,0.0,84.73333333,3.0,20.0,
0,7000.0,46225.0,59000.0,16.0,0.0,4.0,219.1333333,0.0,37.0,
1,7000.0,12898.519970000001,81150.0,3.76543377,7.0,0.0,183.6333333,2.0,28.0,
1,7000.0,66441.63958999999,75775.3398,1.190289932,3.0,0.0,141.0,0.0,10.0,
1,7000.0,138841.0,160000.0,5.5076279239999995,8.0,0.0,86.2,2.0,36.0,
0,6036.368177,38800.0,17533.9224,15.0,0.0,0.0,96.36666667,0.0,18.0,
0,1716.617377,25000.0,49840.0,0.6,0.0,0.0,139.0,0.0,13.0,
1,7000.0,18000.0,19591.64814,6.5,1.0,0.0,205.9666667,1.0,19.0,
1,244.3123759,3325.490791,81600.0,2.0,2.0,0.0,340.9,0.0,29.0,
1,6826.563703,64300.0,119500.0,0.51975749,1.0,0.0,54.83333333,0.0,8.0,
0,7000.0,64255.0,46120.06513,4.0,0.0,0.0,80.15243091,2.0,19.0,40.56186054
1,7000.0,,61786.52994,20.0,,,,,,40.73031534
0,7000.0,129959.0,161301.0,0.040239756,0.0,0.0,209.9862995,0.0,18.0,21.91795226
0,7000.0,58114.0,93391.0,6.0,0.0,0.0,200.0777551,1.0,24.0,31.73651179
0,7000.0,12889.87975,65097.82736,21.0,0.0,0.0,315.32145269999995,0.0,12.0,38.693655799999995
1,2751.222065,39000.0,22658.63523,12.0,0.0,1.0,192.7666667,2.0,31.0,
1,7100.0,33677.068,74800.0,7.5,1.0,1.0,71.0,4.0,18.0,
0,7100.0,,74753.0,2.0,0.0,0.0,48.85464465,0.0,4.0,41.302546899999996
1,4214.665961,52262.37842,8024.465919,19.66629844,0.0,0.0,116.10008710000001,0.0,11.0,35.60189425
0,7100.0,15446.449980000001,68500.0,19.0,0.0,0.0,155.2,1.0,12.0,
1,7100.0,,40185.0,3.0,0.0,0.0,272.9226847,1.0,25.0,41.91689953
0,7100.0,25896.0,33580.0,0.712202523,0.0,0.0,29.85636517,9.0,7.0,28.27147416
0,7100.0,120176.0,180104.0,2.487737977,0.0,0.0,221.60732420000002,0.0,18.0,32.67435897
0,7100.0,24604.29649,72412.0,14.0,0.0,0.0,120.0334646,0.0,20.0,43.67874666
0,7100.0,37702.46966,34584.75889,0.0,0.0,0.0,65.87204481,7.0,21.0,26.82949019
0,7100.0,36300.71312,2311.3529719999997,0.0,0.0,0.0,108.2171898,0.0,7.0,36.33755756
0,7100.0,53273.0,12067.18059,0.151692776,0.0,0.0,84.83724997,0.0,17.0,22.86119965
1,7200.0,54600.0,22981.380559999998,14.0,2.0,1.0,98.43333333,11.0,9.0,
0,273.5047897,39658.052130000004,78007.0,8.0,0.0,0.0,55.35880309,1.0,23.0,38.64027711
0,7200.0,57912.0,84806.0,15.0,0.0,0.0,241.51424980000002,0.0,35.0,35.06267566
0,5081.858782,75025.15108,20006.73459,10.20737863,0.0,0.0,118.0001423,0.0,11.0,37.72035861
0,5395.500007,54806.88335,113807.0,0.579652232,0.0,0.0,238.458825,0.0,37.0,18.61728869
0,3808.813608,36264.0,48240.0,15.0,0.0,0.0,82.16666667,0.0,12.0,
1,7200.0,46000.0,7830.156067,24.0,0.0,0.0,142.0,1.0,14.0,
1,1545.614607,43705.0,37207.037619999996,3.3349942880000003,0.0,2.0,235.3666667,6.0,16.0,
0,7200.0,,28050.0628,,,,299.7527261,,12.0,31.88003318
1,7200.0,5503.076459000001,39660.0,2.1540753919999998,0.0,1.0,354.23976339999996,3.0,42.0,33.62413345
0,5982.649052000001,,25172.89117,1.0,0.0,0.0,40.18213482,0.0,3.0,37.94125377
0,5707.121246,71667.0,117325.0,0.0,0.0,1.0,241.0560781,1.0,38.0,18.51055133
1,6934.27072,,76723.0,10.0,0.0,0.0,70.19389019,0.0,11.0,41.25070626
0,6015.361072,71509.0,86484.0,0.184262907,,,,,,20.09904978
0,2955.5264030000003,22832.0,21810.70039,0.0,0.0,0.0,38.00326685,9.0,7.0,28.29568112
1,7300.0,15558.08046,70155.74756,0.885570283,0.0,0.0,74.06666667,1.0,16.0,
1,6106.488689,60890.0,75785.0,6.0,0.0,1.0,45.96666667,0.0,13.0,
1,7300.0,28500.0,42050.0,0.30143602199999997,,,,,,
1,7300.0,15788.06611,77375.0,2.0,,,,,,
1,7300.0,105754.8258,102005.2083,1.5,0.0,0.0,68.03333333,2.0,23.0,
0,7300.0,55456.0,86766.0,4.636557502,0.0,0.0,240.0567715,2.0,23.0,31.7246985
1,7300.0,60973.0,79443.0,1.457696629,0.0,0.0,239.6202977,1.0,36.0,36.72713636
0,2165.8081420000003,93428.0,1636.1087189999998,10.0,,,411.9520505,1.0,50.0,40.39647435
0,7300.0,35851.58711,64225.0,6.0,,4.0,106.3759993,1.0,10.0,40.05191523
0,7300.0,139348.0,143737.6231,1.0,0.0,0.0,60.42476076,2.0,22.0,36.81229063
0,1306.6221679999999,32832.0,50798.0,10.0,0.0,0.0,221.33842080000002,1.0,31.0,36.00942149
0,7400.0,75311.0,83048.31672999999,0.0,,,,,,27.20199961
1,2778.441591,2063.0,70360.32423,,0.0,0.0,96.13333333,0.0,14.0,
0,7400.0,,44651.0,0.619880708,0.0,0.0,271.9181691,0.0,25.0,42.930043100000006
0,2711.22512,54342.60476,163162.0,1.84297544,0.0,0.0,224.8470425,0.0,19.0,21.05757402
1,7400.0,88288.0,37468.07819,1.1131161459999999,0.0,0.0,194.37214,1.0,27.0,26.64608364
0,7400.0,75547.0,93839.0,0.0,,,,,,28.16183185
0,5420.025757,46394.41342,86612.0,4.0,0.0,0.0,207.7684144,4.0,30.0,29.93791783
0,6265.370669,24293.431669999998,42662.44037,0.0,0.0,0.0,238.5863034,1.0,38.0,18.42136986
1,7400.0,,34626.58515,0.945928148,0.0,0.0,,0.0,0.0,12.21967996
0,732.2818026000001,51974.0,59323.0,4.0,0.0,0.0,83.34671188,0.0,18.0,23.39763463
0,3336.473872,42245.71457,72861.0,3.0,0.0,1.0,141.9621493,0.0,23.0,28.30024564
1,7400.0,23293.213819999997,89068.0,0.0,0.0,0.0,94.78223069,0.0,17.0,42.803422
1,7400.0,65032.0,39531.84834,15.0,0.0,0.0,230.4202559,1.0,35.0,35.41511292
0,4162.988967,72739.0,85188.59344,3.5,0.0,0.0,128.8333333,0.0,26.0,
0,7400.0,82412.0,24040.65666,19.0,0.0,1.0,316.9470825,1.0,24.0,37.90875019
1,7500.0,,1099.1181689999999,4.0,0.0,3.0,158.2666667,2.0,18.0,
0,7500.0,45864.0,23800.65144,7.0,,0.0,65.57119786,,16.0,33.86574535
1,936.4888286,57340.0,80000.0,4.0,0.0,5.0,86.23333333,3.0,14.0,
0,7500.0,47518.0,21808.4255,9.914173213,0.0,3.0,220.62498390000002,0.0,37.0,26.71153647
0,5451.3972969999995,63573.0,80601.0,4.0,0.0,0.0,111.4351899,0.0,14.0,41.77344662
1,7500.0,32070.0,3041.5527,0.7725675940000001,1.0,0.0,228.03600010000002,0.0,6.0,30.16221411
0,7500.0,44744.0,55440.8461,6.0,,0.0,79.41122999,,16.0,34.39744173
0,7500.0,,49804.0,,,,,,,12.39123504
1,7500.0,72097.0,69408.0,4.0,1.0,0.0,155.3919622,1.0,23.0,41.60098336
0,7500.0,13688.40364,104571.0,23.0,0.0,0.0,47.83285134,3.0,14.0,33.07501037
0,7500.0,73691.41612000001,74672.65637000001,16.52103878,0.0,0.0,56.75011314,2.0,14.0,30.53890697
0,7500.0,11091.239440000001,36892.0,5.0,0.0,0.0,286.9228238,0.0,11.0,23.06292573
1,1722.492663,59000.0,72000.0,2.546046163,0.0,3.0,295.8666667,0.0,19.0,
1,3437.745299,,,21.0,,,158.9,1.0,21.0,
1,6359.613145,35945.0,41341.17292,3.0,0.0,0.0,122.06666670000001,0.0,23.0,
1,6650.656841,18400.0,5890.9982,6.0,1.0,0.0,147.1,0.0,9.0,
1,7500.0,63500.0,86125.0,2.95257667,0.0,0.0,136.1,0.0,8.0,
1,7500.0,33600.0,50125.0,2.0,0.0,0.0,146.93333330000002,0.0,18.0,
1,7500.0,14347.2337,22252.77955,4.0,0.0,1.0,124.13333329999999,1.0,18.0,
1,7500.0,,40150.0,1.603899841,0.0,0.0,,1.0,0.0,
1,7500.0,28899.81523,72920.0,5.287614195,0.0,1.0,201.5,0.0,24.0,
1,7500.0,60000.0,87830.0,5.0,0.0,0.0,153.2666667,2.0,16.0,
1,7500.0,78756.4517,108447.07699999999,18.0,0.0,2.0,75.66666667,1.0,13.0,
0,7500.0,40936.0,31683.052610000002,10.0,1.0,0.0,115.6,1.0,26.0,
0,7500.0,,2439.866764,20.0,0.0,0.0,185.6333333,1.0,16.0,
0,7500.0,49100.0,58396.08387,18.0,0.0,0.0,178.33466669999999,0.0,29.0,
1,7500.0,,71799.0,0.136473185,0.0,3.0,177.5,0.0,22.0,
1,7500.0,9464.067346,42000.0,0.31725366899999996,0.0,0.0,47.7,1.0,15.0,
1,7500.0,31978.08832,51067.3471,1.32922177,1.0,4.0,344.9,1.0,30.0,
1,3261.68505,42721.0,65953.04222999999,7.670321121000001,1.0,3.0,126.76666670000002,2.0,23.0,
1,7500.0,,,20.0,,,157.3284228,0.0,20.0,
1,7500.0,12115.0,13720.171980000001,13.0,3.0,6.0,234.9007508,0.0,24.0,24.66227667
0,6626.395901,49539.54992,83368.0,15.0,0.0,0.0,227.2920898,0.0,17.0,24.09177036
0,7500.0,46180.31876,76475.0,1.7807944869999999,0.0,0.0,60.50362521,2.0,24.0,39.28051238
0,2433.86812,17223.72745,47557.19947,28.0,0.0,0.0,243.15711919999998,1.0,16.0,23.99235335
1,7500.0,50000.0,80000.0,9.0,,5.0,299.5666667,2.0,18.0,
0,1737.1634969999998,133475.0,203936.0,1.0,0.0,0.0,87.45287008,2.0,23.0,37.00596784
0,2589.071162,77518.0,59582.13201,4.0,,,,,,22.65514029
0,7600.0,5090.25726,62357.0,3.0,0.0,1.0,92.94135782,2.0,12.0,35.67227361
0,709.3951281000001,58622.0,77726.0,15.0,0.0,0.0,249.63376069999998,2.0,36.0,34.88206644
0,1875.496802,,28593.0,10.83347906,0.0,0.0,180.1689373,0.0,16.0,35.58340317
