BAD,LOAN,MORTDUE,VALUE,REASON,JOB,YOJ,DEROG,DELINQ,CLAGE,NINQ,CLNO,DEBTINC
0,2084.414176,77265,51516.5762,DebtCon,ProfExe,0,,,,,,28.87646306
0,6200,75657,84368,DebtCon,Sales,4,0,0,122.244945,0,30,32.55254334
1,6200,171582,245730,DebtCon,Sales,,0,0,135.1089303,0,22,39.78381813
0,6200,,33909,HomeImp,,,,,,,,34.51740452
0,6200,46601,59486,HomeImp,Other,5,0,0,84.63211066,0,18,25.35001036
0,6200,60354,87596,HomeImp,ProfExe,5,0,0,210.1730647,2,23,34.05481124
0,6200,27104.54925,20864.33284,DebtCon,,2,0,0,201.3344875,4,29,29.66171016
0,6200,,41657,HomeImp,Other,,,,293.9587236,,11,30.19763073
1,6200,,,DebtCon,Self,3,,,80.5,2,17,
0,5733.785529,,80078,,,,,,,,,25.37554416
1,6200,42100,57385,DebtCon,Other,8.5,0,1,164.8,1,28,
0,6200,24012.991,23727.77593,HomeImp,Sales,3,2,0,162.9451569,0,23,40.31539659
0,5050.535207,69467.71691,97363.52794,HomeImp,Other,0,0,1,182.8787798,0,31,37.19944569
0,6200,45787,64854,DebtCon,,4,,1,63.11702323,,16,36.53874734
0,2066.381313,75121,73804.77505,DebtCon,ProfExe,0,,,,,,27.16765596
0,6200,,51732,,,,,,,,,12.32470709
0,715.2739683,133882,155222,HomeImp,ProfExe,3.999600827,0,0,212.5376432,0,19,20.61678366
1,5792.16586,75623,89634,HomeImp,Other,24,0,0,324.6868294,0,47,28.2855321
0,6200,14953.95204,61956,HomeImp,Other,2,0,,101.1670603,,13,38.67514015
0,6300,99469,116260,HomeImp,Office,23,0,0,124.7455955,1,12,35.64227011
0,6300,55000,69000,DebtCon,ProfExe,13,0,0,130.0666667,0,20,
0,6300,,72890,HomeImp,Office,1,0,0,41.25011359,0,3,39.19806822
0,6300,44226,57779,DebtCon,,3.846399017,,0,63.62641325,,16,33.11182911
0,6300,,39050,HomeImp,Other,,,,294.4780476,,12,31.44775041
0,6300,78724,38005.62863,HomeImp,Other,24,0,0,335.0741426,1,46,31.1772613
1,6300,13998.43711,98314,DebtCon,Self,2.2,0,0,120.7333333,0,8,
1,6300,65875,76000,DebtCon,Mgr,0.8,2,0,84,1,12,
1,6300,45582,89005,DebtCon,,2,0,0,209.3580469,4,30,29.59595551
0,6300,92659,117352,HomeImp,ProfExe,6,0,0,199.0119272,0,27,26.52004952
0,6300,58052,70091,DebtCon,ProfExe,5.924816731,0,4,153.7804385,1,30,21.71959598
0,6300,49498,30341.12821,DebtCon,Mgr,6,,4,111.2065132,1,10,38.57713194
0,6300,79667,96988,DebtCon,ProfExe,1,,,,,,29.83596072
1,5532.055225,12476,32559,HomeImp,Office,3.769543152,3,6,227.1299051,0,23,23.31951678
0,6300,69357,73726,HomeImp,Sales,3,2,0,163.2839332,1,22,42.40781425
0,6300,26655,9212.862334,DebtCon,Other,0.644696289,1,0,12.75926745,10,6,28.36185178
1,6400,8443.234219,45200,HomeImp,Other,25,0,2,128,4,17,
0,2166.474379,51588.27003,125652,HomeImp,Other,2.320654904,,,419.3751538,1,50,42.24492757
0,6400,76577,83200,DebtCon,,0.837208389,,,,,,22.05503421
0,6400,47251,58157,HomeImp,Other,0,0,,104.7924684,,13,36.41688697
0,1320.156488,53476,6368.325324,DebtCon,ProfExe,4.602154617,0,3,164.3154099,1,30,21.13798157
0,6400,81116,56979.21239,HomeImp,ProfExe,8,0,0,262.1754261,0,11,42.06826818
0,6400,17491,63614,HomeImp,Office,23,0,0,325.2993087,0,12,40.24440437
0,3924.23902,65215,74332,HomeImp,Mgr,0.03090782,,1,213.8321032,0,24,40.64461955
0,6400,62746,75016,DebtCon,ProfExe,12,0,0,133.1015478,0,20,40.18812313
1,6400,76732,78084,HomeImp,Other,6.327414642,0,0,109.1930214,0,26,37.96455432
0,6400,38400.13742,78635,DebtCon,Sales,3,0,0,147.0771635,0,31,31.20612976
0,6400,39687,51666,HomeImp,Office,9,,,177.591354,,19,26.1209597
0,1377.572034,51436,91284,DebtCon,,4,0,0,209.6428984,2,30,31.97197121
0,6400,44968,62747,HomeImp,Other,0,1,,101.3914453,,12,36.60294734
0,6400,9113,28748.86472,HomeImp,Self,,0,0,202.2507958,0,11,45.11431939
0,2119.392968,28041,33438,DebtCon,Other,0.215934184,1,0,10.42564285,10,6,29.75370028
0,6400,57887,74776,HomeImp,Mgr,3,0,1,126.3286437,0,22,28.75634543
0,6500,47949,53102,HomeImp,Office,5.829696539,,,180.8412499,,19,27.83900666
0,6500,,37448,HomeImp,Other,,,,333.2308999,,11,29.01198058
1,6500,10930.43437,70434,HomeImp,Other,1,0,0,127.0627016,2,21,37.80035293
0,6275.165649,35604.62945,97630,DebtCon,ProfExe,1,,,,,,30.53126454
0,6500,55110.64539,76754,HomeImp,Mgr,2,0,2,129.0777116,0,23,29.05543313
0,6500,33329.38316,37345,HomeImp,ProfExe,11,0,0,191.0756559,0,13,24.22731934
0,6159.234459,78741,10740.81043,DebtCon,ProfExe,0,,,,,,29.19886067
0,6500,51724,87770,DebtCon,,4,0,0,209.3263116,4,29,30.3434486
1,6500,11914.0413,,HomeImp,Other,14,2,5,115.3666667,1,16,
1,4296.215543,48000,45375.16823,DebtCon,Other,1,1,0,97.2997561,6,38,
1,3855.276623,65000,80400,DebtCon,Other,0.983552237,0,0,224.8666667,0,13,
0,6500,22789,35836,HomeImp,Office,1,0,0,110.5666667,2,30,
0,471.2042124,75113,115900,HomeImp,Office,7.931106806,0,0,332.7333333,2,38,
0,6500,37545.44933,88300,HomeImp,Office,4.469205856,0,0,234.4,1,17,
0,4689.939098,60000,70000,DebtCon,ProfExe,9,0,0,54.76666667,2,24,
0,6500,70300,85493.98293,DebtCon,Office,1,0,0,242.4666667,1,38,
1,6500,96314,105800,HomeImp,ProfExe,27,0,0,475.8,2,40,
0,5559.943852,49903.678,12961.38104,HomeImp,Office,29,0,0,327.2006385,1,38,34.34583769
0,5571.150388,,70886,,,,,,,,,23.47088075
1,3189.561751,2963.485067,208910,DebtCon,ProfExe,1.684430842,6,0,86.45222694,6,29,69.8005248
0,6500,58689,72557,DebtCon,Other,0,0,1,94.00805286,2,18,34.89841307
0,6600,62380,89742,HomeImp,Office,31,0,0,232.5272907,0,16,26.16049489
0,6600,74376,84855,DebtCon,,3,,,,,,20.02835351
0,5848.513729,,48800,HomeImp,,0,0,0,,0,0,12.21943615
0,6600,68733,81973,HomeImp,Other,1.763528228,0,0,96.9776672,0,14,42.21104678
0,6600,40926,50486,HomeImp,Office,10,,,179.8008681,,19,27.53237611
0,848.6820564,95450,112630,HomeImp,Office,15.43909804,0,0,122.8155841,0,12,36.77345872
0,6600,,45757.42655,HomeImp,,0,0,0,,0,0,14.84599073
1,6600,62952.70004,126636,HomeImp,Other,9.445397629,,,423.2096241,2,49,40.95709032
0,5581.574523,,55396,,,,,,,,,15.70399156
0,2920.9787,55113,56486,HomeImp,Other,4,0,0,84.41703046,0,17,23.64285383
1,6700,60301,42713.29665,HomeImp,ProfExe,5,0,0,195.7808633,0,19,32.39759341
0,6700,,30544,DebtCon,Other,2,0,0,283.8972313,0,14,24.12045156
0,6700,4229.847896,59609,HomeImp,Other,6,0,0,99.30370078,0,17,25.23136638
0,6700,58741,68225,DebtCon,ProfExe,9,0,3,173.5744163,1,31,23.58701323
1,617.4253324,27510,42495,DebtCon,Other,2,0,2,171.5264892,3,27,41.42859751
1,6700,,81239,HomeImp,Other,19,,,,,,40.8949317
0,6700,69773,83014,HomeImp,Other,0,1,0,263.1734343,0,5,37.70699649
0,157.5188734,51855,58084,HomeImp,Office,21,0,0,193.7547457,0,19,19.5495717
0,6700,48430,64358,HomeImp,Other,0,1,,108.3517475,,13,38.89419475
1,4365.412807,29662,36195,HomeImp,Office,1,0,0,112.1370807,1,30,38.52863281
0,6700,66587,70710,DebtCon,ProfExe,9,1,0,43.92338263,1,24,39.73857627
1,6700,,14178.2751,HomeImp,Mgr,4,0,0,174.7218341,1,8,62.24645112
0,6700,54161,59714,HomeImp,Office,20,0,0,209.2063004,0,20,20.20351771
0,6651.501259,134616,155034,HomeImp,ProfExe,13,1,0,215.4224064,0,19,19.49387198
0,6800,136951,160306,HomeImp,ProfExe,1.367138227,0,0,219.7356734,1,18,20.8850935
0,1249.035405,34677.97168,16864.23812,HomeImp,ProfExe,12,0,0,208.420843,0,19,19.33336736
0,6800,49809,65074,DebtCon,Mgr,7,,4,116.6327333,3,10,39.21502891
1,6800,78292,86959,DebtCon,,3,,,,,,18.92721164
0,6800,139578,56120.87388,HomeImp,ProfExe,12,0,0,201.9608343,0,18,22.32582879
0,6800,6132.130558,74816,HomeImp,Mgr,2,0,2,126.3032351,0,22,27.11865353
0,6800,76074,88178,HomeImp,Other,22,0,0,341.4650556,0,46,27.52324614
1,6800,31000,42000,DebtCon,Mgr,3.5,1,0,106.2666667,2,26,
0,6800,8383.264491,57150,DebtCon,Office,4,0,1,94.33333333,3,12,
0,4348.776623,23761.56978,57912,HomeImp,Office,4.227294102,0,0,206.3063213,0,20,21.79851308
1,4462.351886,,27410,HomeImp,Mgr,6,1,0,2.033333333,1,5,
1,6800,178559,247611,DebtCon,Sales,,0,0,127.2341411,0,22,42.08390168
0,4027.099048,,72310,HomeImp,Office,1,0,0,48.81883648,0,3,40.78739323
0,2268.52152,28239.81717,99913,HomeImp,Other,0,0,1,196.4649989,0,31,35.76160473
0,3683.587078,75964,88754,DebtCon,Mgr,19,0,1,298.7004822,0,23,39.10750164
0,2459.236896,75880,113612,DebtCon,Office,1,0,0,230.8055881,1,38,17.96588344
0,4826.598903,70717,87466,HomeImp,Other,2,0,0,112.5890607,0,15,41.4280899
0,6900,53776,34670.00589,HomeImp,Other,5,0,0,87.90011834,0,17,22.28699748
1,6900,17738.30708,58088,DebtCon,Sales,0.56079806,0,0,101.5319079,0,21,35.76405836
1,6900,5816,,HomeImp,Mgr,23,0,2,67.8,1,18,
1,6900,16011.81612,63752,DebtCon,Other,3.957644042,2,0,138.234778,0,22,38.37246088
1,6900,37055,83000,HomeImp,Sales,0.718734356,0,0,122.2666667,2,43,
0,6900,97662,110046,HomeImp,Office,24,0,0,111.1233973,0,11,37.25315085
0,6900,49000,68280,DebtCon,Other,1,0,0,61.9,8,22,
1,6900,,38937.77702,,,,,,,,,14.37098595
0,5531.848643,50387,68443,DebtCon,Mgr,7,,3,105.827329,2,10,40.71766885
0,6900,49932,66042,HomeImp,Office,20,0,0,204.4845828,0,19,21.85549413
0,6900,51384,77201.85339,DebtCon,,2.960970457,0,0,224.2470369,3,29,30.52615072
0,6900,,36191,HomeImp,Other,,,,311.8698993,,12,30.79062077
0,2635.845263,98779,76848.75251,HomeImp,Other,0.460233762,,,421.541928,1,49,40.82887293
0,7000,28721.42715,111781,DebtCon,Office,0,0,0,231.7999135,0,38,19.27357946
0,7000,74795,99149,HomeImp,Other,1,0,1,175.5714428,0,32,34.44966467
0,7000,,32111.16568,HomeImp,Other,,,,102.6573271,,9,36.09407143
0,7000,78284,98214,HomeImp,Other,0,0,1,171.8383862,0,31,36.24796303
1,7000,47005.8005,93740,HomeImp,ProfExe,3.328604602,0,0,213.3630277,2,24,34.47530193
0,7000,81335,81018,HomeImp,Other,22,0,0,341.6105761,1,47,27.76729977
0,7000,52287,87972,HomeImp,ProfExe,7,0,0,211.2844132,1,24,33.46140225
0,3084.525054,58339,72432,HomeImp,Mgr,10,,1,197.3383979,0,24,39.84308734
0,7000,46238,66842,DebtCon,Office,4,0,0,90.38040908,3,11,36.30952679
1,2760.539682,142251,157250,HomeImp,Other,5,0,0,87.83333333,4,21,
0,7000,19894,12966.93046,DebtCon,Other,4,0,0,134.7,1,16,
1,7000,27290,63500,HomeImp,Office,6,,,,,,
1,7000,12776.02061,42915.32188,HomeImp,Office,17,0,1,183.1,0,23,
1,7000,66000,86300,DebtCon,Other,0.868463159,1,1,242.4333333,0,8,
1,7000,46000,19507.8237,DebtCon,Office,1,0,1,138.2333333,0,9,
0,7000,120000,175450,DebtCon,Other,8,0,0,219.1666667,1,20,
0,3719.386663,58843,75300,HomeImp,Other,0.0139118,0,0,103.6666667,0,7,
0,7000,7000,21138.62235,DebtCon,Other,5,0,0,265.0666667,0,12,
0,7000,27569.65818,49000,DebtCon,Other,11,0,0,234.4,1,32,
0,579.5202402,1125.724712,26600,,,,,,,,,
0,7000,56636,76353,HomeImp,Other,15,0,0,229.3,1,36,
0,7000,21694.42728,60833.28451,HomeImp,Other,5,0,0,84.73333333,3,20,
0,7000,46225,59000,DebtCon,Other,16,0,4,219.1333333,0,37,
1,7000,53194,81150,HomeImp,ProfExe,10.6087256,7,0,183.6333333,2,28,
1,7000,83000,97635,HomeImp,Other,5.6,3,0,141,0,10,
1,7000,138841,160000,DebtCon,Mgr,11,8,0,86.2,2,36,
1,7000,38800,53500,HomeImp,ProfExe,15,0,0,96.36666667,0,18,
1,7000,2056.934907,49840,DebtCon,Office,0.572906482,0,0,139,0,13,
1,7000,18000,20433.47694,DebtCon,Other,6.5,1,0,205.9666667,1,19,
1,7000,74500,6324.629146,HomeImp,ProfExe,2,2,0,340.9,0,29,
1,7000,21916.95379,79202.79431,HomeImp,Other,1,1,0,54.83333333,0,8,
0,1613.35616,64255,68389,HomeImp,Other,4,0,0,80.15243091,2,19,40.56186054
1,373.4520354,,96783,HomeImp,Other,20,,,,,,40.73031534
0,7000,129959,95751.22445,HomeImp,ProfExe,11,0,0,209.9862995,0,18,21.91795226
0,7000,58114,93391,HomeImp,ProfExe,6,0,0,200.0777551,1,24,31.73651179
0,7000,16047,25739.83664,HomeImp,Office,14.20133602,0,0,315.3214527,0,12,38.6936558
1,7100,39000,55000,,Other,8.163759848,0,1,192.7666667,2,31,
1,2273.203428,54000,74800,DebtCon,Mgr,7.5,1,1,71,4,18,
0,7100,,74753,HomeImp,Office,1.730391493,0,0,48.85464465,0,4,41.3025469
0,7100,98490,114457,HomeImp,Office,20.00303449,0,0,116.1000871,0,11,35.60189425
0,7100,54700,68500,DebtCon,,19,0,0,155.2,1,12,
0,7100,,40185,HomeImp,Other,0.797780081,0,0,272.9226847,1,25,41.91689953
0,7100,25896,7783.124728,DebtCon,Other,0.061262247,0,0,29.85636517,9,7,28.27147416
0,2601.3761,84314.69732,1500.201761,DebtCon,Other,8,0,0,221.6073242,0,18,32.67435897
1,7100,1329.298965,72412,DebtCon,ProfExe,10.03808592,0,0,120.0334646,0,20,43.67874666
0,2328.176666,57863,70969,DebtCon,Other,0,0,0,65.87204481,7,21,26.82949019
0,7100,64850,12973.0012,HomeImp,Other,0,0,0,108.2171898,0,7,36.33755756
0,7100,53273,46345.76587,HomeImp,Other,5,0,0,84.83724997,0,17,22.86119965
1,7200,18130.76611,65000,DebtCon,Other,14,2,1,98.43333333,11,9,
0,7200,62329,78007,DebtCon,ProfExe,8,0,0,55.35880309,1,23,38.64027711
0,7200,57912,84806,HomeImp,Other,14.45866858,0,0,241.5142498,0,35,35.06267566
0,7200,98691,115750,HomeImp,Office,3.570233728,0,0,118.0001423,0,11,37.72035861
0,5213.003337,79946,113807,DebtCon,Office,1,0,0,238.458825,0,37,18.61728869
0,7200,12637.93441,48240,DebtCon,Other,15,0,0,82.16666667,0,12,
1,7200,1881.945446,67000,DebtCon,Other,24,0,0,142,1,14,
1,6890.160083,43705,23186.81538,DebtCon,Other,9,0,2,235.3666667,6,16,
0,6581.768404,,38061,HomeImp,Other,,,,299.7527261,,12,31.88003318
1,7200,15637,39660,HomeImp,Self,6,0,1,354.2397634,3,42,33.62413345
0,2004.789905,,74610,HomeImp,Office,1,0,0,40.18213482,0,3,37.94125377
0,3784.668098,71667,68500.36382,DebtCon,Office,0,0,1,241.0560781,1,38,18.51055133
1,4002.858851,,76723,HomeImp,Other,10,0,0,70.19389019,0,11,41.25070626
0,7200,71509,74686.72458,DebtCon,,4,,,,,,20.09904978
0,7200,22832,31666,DebtCon,Other,0,0,0,38.00326685,9,7,28.29568112
1,7300,49723.23551,44953.73121,HomeImp,Mgr,3,0,0,74.06666667,1,16,
1,5300.856107,60890,75785,DebtCon,Other,6,0,1,45.96666667,0,13,
1,7300,28500,39692.9951,HomeImp,Other,3,,,,,,
1,7300,2264.096171,77375,DebtCon,Other,2,,,,,,
0,5982.108941,131000,53919.11371,DebtCon,ProfExe,1.205351326,0,0,68.03333333,2,23,
0,7300,55456,86766,HomeImp,ProfExe,6,0,0,240.0567715,2,23,31.7246985
0,7300,60973,79443,HomeImp,Other,3.394730224,0,0,239.6202977,1,36,36.72713636
0,1963.404751,93428,118184,HomeImp,Other,8.005016818,,,411.9520505,1,50,40.39647435
0,7300,49064,43076.51415,DebtCon,Mgr,6,,4,106.3759993,1,10,40.05191523
0,7300,139348,205981,DebtCon,ProfExe,0.08746438,0,0,60.42476076,2,22,36.81229063
0,7400,10760.25683,50798,DebtCon,Other,1.455231231,0,0,221.3384208,1,31,36.00942149
0,7400,75311,89905,DebtCon,ProfExe,0,,,,,,27.20199961
1,5799.12785,2063,100448,HomeImp,Other,,0,0,96.13333333,0,14,
0,7177.404065,,44651,HomeImp,Other,2,0,0,271.9181691,0,25,42.9300431
0,7400,138033,84804.67157,HomeImp,ProfExe,11,0,0,224.8470425,0,19,21.05757402
0,7400,59539.52113,119677,HomeImp,ProfExe,3.80247699,0,0,194.37214,1,27,26.64608364
0,4724.180089,75547,93839,DebtCon,ProfExe,0,,,,,,28.16183185
0,7400,178.9718021,86612,DebtCon,,4,0,0,207.7684144,4,30,29.93791783
1,7400,73985,114849,DebtCon,Office,0,0,0,238.5863034,1,38,18.42136986
0,7400,,54138,HomeImp,,1,0,0,,0,0,12.21967996
0,7400,51974,24439.60396,HomeImp,Other,4,0,0,83.34671188,0,18,23.39763463
0,7400,35296.06187,72861,HomeImp,Mgr,3,0,1,141.9621493,0,23,28.30024564
1,7400,6673.31164,89068,DebtCon,Sales,0,0,0,94.78223069,0,17,42.803422
0,4392.750438,34508.34596,5831.947133,HomeImp,Other,12.82584681,0,0,230.4202559,1,35,35.41511292
0,7400,20540.38986,91425,DebtCon,ProfExe,3.5,0,0,128.8333333,0,26,
1,7400,82412,91326,DebtCon,Mgr,19,0,1,316.9470825,1,24,37.90875019
1,7500,,51610,HomeImp,ProfExe,2.848810091,0,3,158.2666667,2,18,
0,7500,45864,57799,DebtCon,,7,,0,65.57119786,,16,33.86574535
1,7500,57340,80000,DebtCon,ProfExe,4,0,5,86.23333333,3,14,
0,7500,42557.43766,39259.09825,DebtCon,Other,16,0,3,220.6249839,0,37,26.71153647
1,532.7056817,63573,80601,HomeImp,Other,2.239057093,0,0,111.4351899,0,14,41.77344662
1,1887.389833,32070,36811,DebtCon,Other,1,1,0,228.0360001,0,6,30.16221411
0,1664.346876,1357.46831,60518,DebtCon,,6,,0,79.41122999,,16,34.39744173
1,2651.697757,,49804,,,,,,,,,12.39123504
0,4772.02251,72097,69408,HomeImp,Sales,4,1,0,155.3919622,1,23,41.60098336
0,7500,84479,104571,DebtCon,ProfExe,23,0,0,47.83285134,3,14,33.07501037
0,7500,66940.39683,18113.05179,DebtCon,ProfExe,11.59929389,0,0,56.75011314,2,14,30.53890697
0,5620.312507,11358,36892,DebtCon,Other,5,0,0,286.9228238,0,11,23.06292573
1,7500,59000,38088.13608,HomeImp,Office,5,0,3,295.8666667,0,19,
1,7500,,,HomeImp,Other,21,,,158.9,1,21,
1,3403.924121,35945,10679.7676,HomeImp,Other,3,0,0,122.0666667,0,23,
1,7500,18400,29375,DebtCon,Other,6,1,0,147.1,0,9,
1,7500,46798.00814,86125,HomeImp,Other,5,0,0,136.1,0,8,
1,7500,11824.73422,50125,DebtCon,Other,0.718025131,0,0,146.9333333,0,18,
1,6231.926096,57800,36978.27198,DebtCon,Mgr,4,0,1,124.1333333,1,18,
1,7500,,40150,HomeImp,Other,5,0,0,,1,0,
0,7500,24356.80415,72920,HomeImp,Mgr,8,0,1,201.5,0,24,
1,7500,60000,87830,HomeImp,Other,5,0,0,153.2666667,2,16,
1,7500,126000,6973.429724,HomeImp,ProfExe,18,0,2,75.66666667,1,13,
0,7500,40936,35058.56912,DebtCon,,6.981434253,1,0,115.6,1,26,
0,7500,,26850,HomeImp,Office,20,0,0,185.6333333,1,16,
0,7500,49100,85650,HomeImp,Other,18,0,0,178.3346667,0,29,
1,7500,,71341.97243,HomeImp,Mgr,4,0,3,177.5,0,22,
1,753.590054,39600,42000,DebtCon,Self,0.258942501,0,0,47.7,1,15,
0,7500,42077,91676,HomeImp,Office,4.440088104,1,4,344.9,1,30,
1,7500,42721,41499.20909,DebtCon,Other,15,1,3,126.7666667,2,23,
1,5795.696878,,,HomeImp,Other,20,,,157.3284228,0,20,
1,780.9089081,3038.126242,35910,HomeImp,Office,13,3,6,234.9007508,0,24,24.66227667
0,5328.412247,65011.70396,83368,DebtCon,ProfExe,15,0,0,227.2920898,0,17,24.09177036
0,7500,60192,76475,DebtCon,ProfExe,8,0,0,60.50362521,2,24,39.28051238
0,7500,57213,92458,HomeImp,Office,28,0,0,243.1571192,1,16,23.99235335
1,7500,50000,80000,HomeImp,Other,5.009037605,,5,299.5666667,2,18,
1,7600,133475,121552.6361,DebtCon,ProfExe,1,0,0,87.45287008,2,23,37.00596784
0,7600,77518,83727,DebtCon,,4,,,,,,22.65514029
0,6352.241145,48829,62357,DebtCon,Office,0.929821062,0,1,92.94135782,2,12,35.67227361
0,2784.501475,23079.06208,77726,HomeImp,Other,2.513148327,0,0,249.6337607,2,36,34.88206644
0,7600,,28593,HomeImp,Office,20,0,0,180.1689373,0,16,35.58340317
0,228.9070544,49926,58588,DebtCon,,5,,1,64.66010695,,16,35.05189677
0,734.2746351,80900,99525,DebtCon,ProfExe,2,0,0,135.6401964,0,26,34.77708943
0,7600,,40341,HomeImp,Other,3,0,0,265.0204754,1,25,43.30010531
0,7700,14776,32287,,,,,,,,,34.88046232
1,7700,14142.8563,23261.55889,HomeImp,ProfExe,11.35113778,0,0,180.4157867,0,13,21.72081838
0,761.9689027,53377,86018,HomeImp,Other,16,0,0,187.1940112,0,28,24.21765848
0,7700,56622,70136,DebtCon,Mgr,7,,4,120.7645092,1,11,38.13234577
0,7700,23391.05752,14644.49846,DebtCon,Office,10,0,0,206.9666667,1,23,
0,7700,,67350,,,,,,,,,
0,1406.469996,70451,81862,DebtCon,Sales,2.795359916,0,0,141.2686711,0,31,31.68194302
0,7700,20887,26958,DebtCon,Other,0,0,0,17.4607499,10,6,30.23350474
0,7700,8737.82732,33100,DebtCon,Other,3,0,7,122.0666667,0,22,
0,5070.366131,76056,83643,HomeImp,Other,22,0,0,353.1956285,0,47,28.54452887
0,7700,,68131,HomeImp,Office,1,0,0,56.60990629,0,3,40.49982045
0,7700,51045,91068,HomeImp,Other,20,0,0,179.2409356,0,28,27.23109397
0,7800,15925.95635,57500,DebtCon,Other,11,0,0,95.36666667,0,23,
1,5669.453188,,11702,HomeImp,Other,0,0,0,44.62959157,2,7,21.27178537
0,7800,58399,65945,DebtCon,Other,0.154379138,0,1,106.6313416,2,18,37.02476444
0,7800,42802,52422,HomeImp,Office,8,,,193.0814529,,18,26.49587929
0,7800,58364,66688,DebtCon,Other,3,0,2,114.512158,3,18,37.92927387
0,2660.308631,64503,85608,HomeImp,Other,12,0,0,235.4853772,0,35,34.42324885
0,7800,33858.74232,13043.34942,HomeImp,Other,4,0,0,100.428331,0,14,42.80734195
0,7800,45391,51670.85838,DebtCon,Other,12,0,0,105.0875938,0,22,36.70541274
0,5154.564098,48200,59000,DebtCon,Other,22.45980869,0,0,274.9666667,3,29,
0,7800,55000,14423.00523,HomeImp,Other,6,0,0,123.0333333,0,34,
0,3971.832015,38506,23059.9371,DebtCon,Other,11,0,0,231.0011955,0,32,35.90611585
0,7800,55394,53901.53717,DebtCon,Other,23,0,0,262.0143577,2,29,38.98393849
0,7800,,30320,DebtCon,Other,1.773508491,0,0,295.1134207,0,13,23.24567301
0,1564.248033,109000,117960.8705,DebtCon,Self,6,0,1,174.4666667,0,19,
0,4606.019605,30932.17505,95065,HomeImp,ProfExe,7,0,0,220.8024443,2,24,31.82762682
1,7900,67222,18663.5667,HomeImp,Other,0.812145239,0,0,95.67687269,0,23,36.97971203
0,7900,44682,57285,DebtCon,,3.113763372,1,0,110.0718569,1,25,25.40901671
0,7900,44690,45841,DebtCon,Office,3.59271696,0,0,185.6215923,0,22,32.28572409
1,5221.519018,126919,166566,HomeImp,Mgr,10,,,,,,
0,7900,40827,55757,DebtCon,Other,8.750716855,0,0,87.60346244,0,11,31.8505639
0,7900,,31602,HomeImp,Office,20,0,0,192.1211081,0,15,35.58605153
0,4917.408952,,67081,HomeImp,Office,1,0,0,59.08154143,0,4,41.07787822
0,7900,,71519,HomeImp,Office,0,0,0,55.87386022,0,4,38.3750913
0,7900,77221,95316,DebtCon,ProfExe,4,0,0,116.3094934,0,25,35.42979658
0,7900,,35422,HomeImp,Office,17.15025415,0,0,184.3900292,0,15,37.83671487
0,7900,34306.75893,16814.44443,DebtCon,Other,2,0,1,95.36666667,0,20,
0,7900,55383,70020,DebtCon,Other,12,2,0,80.7789415,10,8,44.85897732
0,7189.42013,,37125,HomeImp,Other,,,,285.1110151,,12,29.41354976
0,7900,78532,122952,HomeImp,Office,29,0,0,332.6450474,1,37,35.31155263
0,7900,,75462,,,,,,,,,23.34502168
1,3018.361421,41935,53543,DebtCon,Office,7.068155627,0,0,203.54461,1,22,31.4916868
0,8000,53000,65960,HomeImp,Other,7.5,0,0,132.5666667,0,17,
0,6137.735083,49232,13627.75241,DebtCon,Other,23,0,0,258.1945777,3,29,41.24661263
0,8000,13714.73881,56235,DebtCon,,7,,1,84.69113488,,16,36.50316075
0,8000,61565,87624,DebtCon,ProfExe,14,0,0,203.9971364,0,17,23.56256501
0,8000,82547,94447.97708,DebtCon,ProfExe,24,0,0,52.59326412,2,13,32.16092259
0,1507.792321,70546,81272,DebtCon,Sales,4,0,0,119.066922,0,31,33.3615863
0,8000,177683,251771,DebtCon,Sales,,0,0,138.5116009,0,22,39.73544882
0,8000,75690,96517,DebtCon,ProfExe,0.093341464,,,,,,27.33615739
1,8000,49685,81020,HomeImp,Other,0.49355179,0,3,129.3624659,0,15,47.00097522
1,8000,15166.87068,41950,DebtCon,Office,2,0,0,103.4,1,20,
1,5726.957901,47823,63000,DebtCon,Other,5,0,0,53.66666667,2,18,
1,8000,61000,90450,HomeImp,Other,1.670946321,2,1,139.8666667,0,9,
1,574.3278528,58000,73750,DebtCon,Mgr,22,0,4,221.4333333,1,20,
1,8000,33000,38500,HomeImp,Other,1.957868962,0,0,,0,0,
1,8000,33689.3,48000,DebtCon,Other,3,0,0,103.7333333,0,13,
1,8000,47306,68350,HomeImp,Other,9,0,0,82.63333333,0,20,
0,8000,45000,56100,HomeImp,Other,9.9,0,0,92.3,3,34,
0,8000,69341,86900,DebtCon,Office,10.01845447,0,1,89.26666667,0,9,
0,8000,70917,83500,DebtCon,Mgr,0.255611241,0,0,107.5,0,23,
0,8000,,16174.38667,HomeImp,Other,,,1,75.36666667,1,10,
0,8000,72900.88297,60330.92467,DebtCon,Other,0.079900594,4,0,,0,4,
0,8000,38758,46466.26,HomeImp,Mgr,11.88459982,1,1,229.3,1,18,
0,3758.339142,79200,116500,HomeImp,Other,8,,,,,,
0,8000,63700,79754,DebtCon,,3.8,0,0,208,0,16,
0,8000,41000,54000,DebtCon,Mgr,4,0,0,189.7,1,22,
0,8000,76600,96000,DebtCon,Mgr,2,0,0,73.03333333,2,24,
0,8000,65000,84614.42128,DebtCon,Other,16,,,140.0666667,4,16,
1,8000,10058.59688,60000,DebtCon,Mgr,7.096212297,0,0,107.5333333,1,19,
