BAD,LOAN,MORTDUE,VALUE,YOJ,DEROG,DELINQ,CLAGE,NINQ,CLNO,DEBTINC,REASON,JOB
0.0,28500.0,29338.0,62220.0,1.417974004250939,0.0,0.0,113.20592380854333,1.0,6.0,36.87709850791241,,Office 
0.0,28600.0,32136.0,51599.0,35.0,0.0,0.0,284.0838484480503,0.0,23.0,39.54773378545778,DebtCon,Other  
0.0,28600.0,94165.0,130285.0,10.0,0.0,1.0,137.8133309410185,0.0,28.0,42.08001603681129,DebtCon,Office 
0.0,28600.0,85174.0,127306.0,1.0,0.0,0.0,193.0739134929815,1.0,24.0,40.65624857890245,DebtCon,Other  
0.0,28600.0,136546.0,185507.0,0.0,0.0,0.0,212.314098482097,3.0,19.0,40.51680131483208,DebtCon,ProfExe
0.0,28600.0,26189.0,50409.0,36.0,0.0,0.0,287.4961733242363,0.0,23.0,38.644394598353834,DebtCon,Other  
0.0,28600.0,39009.0,75893.0,12.0,1.0,0.0,85.62551998814091,6.0,15.0,33.97581441210388,DebtCon,Mgr    
0.0,28600.0,105907.0,156126.0,10.0,0.0,0.0,165.09073495774157,1.0,17.0,33.23130088173845,DebtCon,ProfExe
0.0,28600.0,31634.0,65157.0,5.0,0.0,0.0,119.36202556093376,1.0,6.0,40.15941876485451,,Office 
1.0,28600.0,126189.0,167157.0,19.0,0.0,2.0,239.22703590518068,0.0,26.0,31.012748927666223,DebtCon,ProfExe
0.0,28700.0,107281.0,155874.0,10.0,0.0,0.0,173.83583579036397,0.0,17.0,32.74036849327868,DebtCon,ProfExe
0.0,28700.0,137247.0,186685.0,0.0,,,110.49500235375824,,39.0,30.85972432493685,DebtCon,Mgr    
0.0,28700.0,131767.0,214558.0,5.402033997421168,0.0,0.0,238.79489102597944,2.0,27.0,20.52327226923,DebtCon,ProfExe
0.0,4744.626004549034,67951.0,106093.0,11.0,0.0,0.0,263.74392225613184,0.0,32.0,40.21223483064316,DebtCon,ProfExe
0.0,28700.0,133188.0,179454.0,1.0,1.0,0.0,223.34866354024564,1.0,19.0,41.13615925865535,DebtCon,ProfExe
1.0,28700.0,25190.0,59841.0,1.0,0.0,1.0,201.17678326311255,0.0,11.0,35.72928693971098,DebtCon,Office 
0.0,28800.0,204455.0,245685.0,7.155453227067111,0.0,0.0,123.39674712889004,1.0,42.0,42.34547138501679,HomeImp,Other  
0.0,28800.0,132019.0,168828.0,0.0,0.0,0.0,231.28613401199792,1.0,24.0,35.49030567076072,DebtCon,Mgr    
0.0,28800.0,,121560.0,8.0,1.0,0.0,175.20633980391244,0.0,26.0,31.61203845311051,DebtCon,Mgr    
0.0,28800.0,47196.91014939403,194243.0,2.0,0.0,0.0,174.97705282183492,0.0,17.0,42.11254012772,HomeImp,Self   
0.0,28800.0,,44761.0,10.0,0.0,,84.72826795773298,,14.0,22.841663187482236,DebtCon,Other  
0.0,28800.0,79126.5618788109,185910.0,2.0,,,122.50389220441122,,39.0,30.338219428932398,DebtCon,Mgr    
0.0,28800.0,30357.0,56776.0,35.0,0.0,0.0,294.42002143058903,0.0,22.0,37.53746125182018,DebtCon,Other  
0.0,28900.0,225000.0,285000.0,15.0,0.0,1.0,258.73333333333335,2.0,26.0,,DebtCon,ProfExe
0.0,28900.0,135770.0,188368.0,0.0,1.0,0.0,229.7532224149305,2.0,19.0,40.6318713878197,DebtCon,ProfExe
0.0,28900.0,91683.0,127833.0,0.0,1.0,0.0,187.2424027751507,3.0,37.0,33.16875685093401,DebtCon,ProfExe
0.0,28900.0,134509.0,211558.0,10.0,0.0,0.0,247.84445256755706,2.0,27.0,20.61070664679199,DebtCon,ProfExe
0.0,28900.0,89945.0,124453.0,2.0,0.0,0.0,194.91024949019106,2.0,25.0,42.71977457324032,DebtCon,Other  
0.0,28900.0,,117991.0,7.0,0.0,0.0,159.55002457956235,0.0,27.0,32.16500252976781,DebtCon,Mgr    
1.0,28900.0,63748.0,36392.0,9.0,4.0,1.0,124.24789861168541,6.0,23.0,44.57850005515316,DebtCon,Sales  
0.0,28900.0,102108.0,147463.0,19.0,0.0,0.0,205.86589489716343,0.0,13.0,41.65421131651579,DebtCon,Mgr    
0.0,28900.0,75887.0,117989.0,4.0,0.0,0.0,92.09054215074728,2.0,32.0,40.77888842559368,DebtCon,Other  
0.0,28900.0,77916.0,130728.0,2.0,0.0,0.0,290.7726080463564,1.0,23.0,39.095476448021586,DebtCon,Office 
0.0,28900.0,109888.0,182229.0,16.0,0.0,0.0,302.22641765056744,1.0,30.0,33.31906189467714,DebtCon,Sales  
0.0,28900.0,29515.0,49525.0,36.0,0.0,0.0,288.65624667027396,0.0,24.0,39.60580771965245,DebtCon,Other  
0.0,29000.0,152065.0,87729.40199907609,0.18964128763863877,0.0,0.0,166.94856833299485,0.0,16.0,41.56383924534258,HomeImp,Self   
0.0,7000.0,,47462.0,,,,102.65732709639587,,9.0,36.094071425015144,HomeImp,Other  
0.0,29000.0,32109.0,30503.902043767226,34.0,0.0,0.0,278.56500342872937,1.0,23.0,39.796560762439185,DebtCon,Other  
1.0,29000.0,149900.0,201000.0,5.0,4.0,4.0,131.93333333333334,1.0,29.0,,,Self   
1.0,29000.0,79000.0,,8.0,0.0,1.0,189.7,1.0,33.0,,HomeImp,ProfExe
1.0,29000.0,72478.0,113000.0,1.5,0.0,6.0,114.66666666666667,4.0,12.0,,DebtCon,Other  
1.0,29000.0,101824.0,,4.0,2.0,4.0,186.7,0.0,14.0,,DebtCon,Mgr    
0.0,29200.0,116202.0,160084.0,6.0,0.0,0.0,124.12146165260947,3.0,26.0,32.644529835346404,DebtCon,ProfExe
0.0,29200.0,50105.0,83815.0,21.0,0.0,0.0,188.20102864517136,0.0,26.0,35.59575066875003,DebtCon,Other  
0.0,29200.0,139299.0,180818.0,1.0,0.0,0.0,226.86114488453194,1.0,19.0,40.81730924601075,DebtCon,ProfExe
0.0,29200.0,99600.0,143000.0,15.0,0.0,0.0,232.33333333333334,1.0,40.0,,DebtCon,Other  
0.0,29300.0,228059.0,29593.72667929331,16.0,0.0,1.0,259.67720211290373,2.0,26.0,28.173645540803506,DebtCon,ProfExe
0.0,29300.0,68024.0,115954.0,6.0,,,109.91502045484191,11.0,21.0,44.36917076285424,HomeImp,Other  
0.0,29400.0,119256.0,160683.0,6.0,0.0,0.0,109.12119697069012,3.0,27.0,33.30176288760815,DebtCon,ProfExe
1.0,29400.0,48800.0,86000.0,5.0,1.0,0.0,52.76653273062111,2.0,21.0,,DebtCon,Other  
0.0,29400.0,39354.0,75553.0,13.0,1.0,0.0,77.3425970425262,6.0,15.0,35.110448892512565,DebtCon,Mgr    
0.0,11144.186212748376,109457.0,145453.0,13.814960200719051,0.0,0.0,222.85871098675852,1.0,40.0,40.69741845711479,DebtCon,Other  
0.0,29500.0,232801.0,289260.0,10.207462894361216,0.0,0.0,264.43150763976456,2.0,25.0,26.9813630852063,DebtCon,ProfExe
0.0,29500.0,50079.0,80222.0,1.0,0.0,0.0,147.99011817261118,2.0,19.0,38.139021996589854,DebtCon,Office 
0.0,29500.0,48590.0,81354.0,0.0,0.0,0.0,157.0263262632734,3.0,18.0,40.170618285620876,DebtCon,Office 
1.0,29500.0,118000.0,169900.0,8.0,0.0,0.0,138.96666666666667,1.0,23.0,,DebtCon,Mgr    
0.0,29600.0,233916.0,291490.0,15.0,0.0,1.0,259.73346527243973,2.0,25.0,25.105086064131505,DebtCon,ProfExe
0.0,29700.0,46268.0,79463.0,0.0,0.0,0.0,161.27602903731471,3.0,19.0,40.261962226830406,DebtCon,Office 
0.0,29700.0,47814.69855504096,148653.0,14.0,0.0,0.0,221.92531148232862,0.0,40.0,42.302907328155314,DebtCon,Other  
0.0,13009.787446358143,134560.0,187551.0,1.0,0.0,0.0,225.09229866664415,1.0,19.0,39.21193749437199,DebtCon,ProfExe
0.0,29800.0,225481.0,290762.0,0.006266186948058283,0.0,1.0,239.32163058200393,1.0,26.0,24.77798542009107,DebtCon,ProfExe
0.0,29800.0,34000.0,71000.0,10.0,,,115.66666666666667,,24.0,,DebtCon,Other  
0.0,29900.0,230499.0,294326.0,15.0,0.0,1.0,250.49100715276307,2.0,26.0,27.920661771283793,DebtCon,ProfExe
0.0,29900.0,135955.0,182161.0,0.0,0.0,0.0,235.37103849851894,2.0,18.0,38.69974659152783,DebtCon,ProfExe
0.0,29900.0,73506.0,115000.0,0.456011912066495,0.0,0.0,77.13333333333334,1.0,35.0,,DebtCon,Mgr    
1.0,29900.0,22000.0,,2.0,2.0,0.0,81.13333333333334,11.0,10.0,,DebtCon,Other  
0.0,29900.0,131756.0,167302.0,0.0,0.0,0.0,237.5622413732414,1.0,24.0,35.04310051632724,DebtCon,Mgr    
0.0,30000.0,53850.29402489322,112157.6202016564,12.0,0.0,0.0,85.04575490383105,0.0,34.0,26.349131931713377,DebtCon,Mgr    
0.0,30000.0,77853.0,114746.0,6.0,,,114.5837224843449,10.0,21.0,43.29474364010372,HomeImp,Other  
0.0,18067.687176199484,79044.0,118685.0,12.0,0.0,0.0,92.11887554067953,1.0,34.0,27.224985258292865,DebtCon,Mgr    
0.0,30000.0,8206.243880052232,35875.06,8.705767360844542,0.0,0.0,199.83333333333334,0.0,15.0,,DebtCon,Other  
0.0,30000.0,187000.0,293000.0,28.0,0.0,0.0,156.63333333333333,0.0,23.0,,DebtCon,Other  
0.0,13115.575952974883,32657.0,76000.0,,,,288.3333333333333,0.0,16.0,,DebtCon,Other  
0.0,30000.0,48000.0,96650.91017338024,3.0,0.0,0.0,173.5,2.0,25.0,,DebtCon,Office 
0.0,1512.3113484644848,224000.0,105568.45422348402,5.0,0.0,1.0,209.36666666666667,0.0,30.0,,DebtCon,ProfExe
0.0,30000.0,8875.0,57000.0,0.0,0.0,0.0,100.46666666666667,1.0,6.0,,DebtCon,Other  
1.0,30000.0,,50000.0,4.0,0.0,1.0,118.66666666666667,1.0,15.0,,HomeImp,Office 
1.0,30000.0,17696.0,53100.0,20.0,4.0,5.0,147.86666666666667,0.0,28.0,,DebtCon,Mgr    
1.0,30000.0,176000.0,113496.82504008377,1.0,1.0,0.0,198.86666666666667,2.0,13.0,,DebtCon,ProfExe
1.0,30000.0,,46200.0,0.0,1.0,3.0,200.93333333333334,10.0,15.0,,,
0.0,30000.0,109583.0,153132.0,10.0,0.0,0.0,162.3840071982464,1.0,16.0,33.76030523601468,DebtCon,ProfExe
0.0,30000.0,15214.0,38094.0,26.0,0.0,0.0,199.46979091311047,0.0,15.0,39.54987380383064,DebtCon,Other  
0.0,30000.0,20000.0,38000.0,0.9,0.0,0.0,59.833333333333336,0.0,7.0,,DebtCon,Other  
0.0,30100.0,3803.974718835193,40356.0,0.0,0.0,0.0,81.84025020124636,0.0,6.0,13.40999564788304,DebtCon,Other  
1.0,30100.0,92249.0,,2.0,1.0,0.0,180.68015364433288,0.0,21.0,31.08912028690759,HomeImp,Office 
0.0,30100.0,138322.0,186139.0,2.0,0.0,0.0,215.75086796623927,2.0,19.0,39.18914160297212,DebtCon,ProfExe
0.0,30100.0,91649.77901724436,285921.0,15.0,0.0,0.0,250.53988411817727,2.0,25.0,27.813291405822753,DebtCon,ProfExe
0.0,30100.0,78124.0,116280.0,10.0,0.0,0.0,73.75338352224881,1.0,35.0,26.406331957507103,DebtCon,Mgr    
0.0,30100.0,16842.76020504849,71360.0,10.0,,,89.51626545715678,,24.0,34.036663762008146,DebtCon,Other  
1.0,20742.528790953813,36000.0,73500.0,14.0,0.0,1.0,202.96666666666667,0.0,33.0,,DebtCon,Office 
1.0,30200.0,80951.0,116160.0,15.786770505265691,4.0,0.0,130.36036181649845,0.0,58.0,50.3529987879158,DebtCon,ProfExe
0.0,30200.0,124000.0,171366.0,6.904275495514402,0.0,0.0,176.5,2.0,28.0,,DebtCon,Mgr    
0.0,30200.0,20956.0,39333.0,0.0,1.0,0.0,73.39179752399836,0.0,7.0,13.49536736759607,DebtCon,Other  
0.0,30200.0,106594.0,148695.0,13.0,0.0,0.0,239.91840500659663,1.0,39.0,41.27520899337027,DebtCon,Other  
0.0,30200.0,34955.0,75956.83681407051,8.0,,,121.02331334687943,,23.0,32.80453059643252,DebtCon,Other  
0.0,28124.994297896043,137927.0,49753.137061566646,1.0,1.0,0.0,248.980672019937,1.0,18.0,40.361852066922864,DebtCon,ProfExe
0.0,30300.0,,52545.0,1.0,1.0,3.0,187.72218451049105,10.0,15.0,2.594364446864633,,
1.0,30300.0,54352.0,79302.0,0.0,0.0,0.0,152.20277686936316,3.0,19.0,41.62936281966016,DebtCon,Office 
0.0,30300.0,109859.0,153240.0,10.0,0.0,0.0,172.68797976270102,0.0,17.0,34.54949647682695,DebtCon,ProfExe
0.0,30300.0,18306.0,66747.0,1.0,0.0,0.0,95.1814375526419,1.0,6.0,37.58289841168695,DebtCon,Other  
0.0,30300.0,17360.781790146037,76525.0,14.0,0.0,0.0,88.9344688505535,5.0,16.0,34.937271599861454,DebtCon,Mgr    
0.0,30400.0,45747.0,78829.0,0.0,0.0,0.0,174.36374814648684,3.0,18.0,41.256794683405566,DebtCon,Office 
0.0,30400.0,40386.0,68120.0,12.0,1.0,0.0,98.82015368389078,5.0,15.0,34.02025719057781,DebtCon,Mgr    
0.0,30400.0,46948.0,80473.0,0.0,0.0,0.0,151.59709715529033,2.0,19.0,37.75387662276806,DebtCon,Office 
0.0,30400.0,55429.0,103948.0,3.0,0.0,0.0,182.48416420915555,1.0,25.0,35.15098078821366,DebtCon,Office 
0.0,30500.0,77246.0,121758.0,10.0,0.0,0.0,79.21417248034149,0.0,34.0,26.52174053831107,DebtCon,Mgr    
0.0,30500.0,57516.0,103086.0,3.0,0.0,0.0,166.19952717084507,2.0,24.0,37.81408909359672,DebtCon,Office 
0.0,30500.0,113822.0,148478.0,10.0,0.0,0.0,165.78827835380127,0.0,16.0,31.163207005352344,DebtCon,ProfExe
0.0,30500.0,108736.0,147531.0,13.0,0.0,0.0,228.61035912379668,1.0,40.0,43.12276156008838,DebtCon,Other  
0.0,30500.0,87343.08811040738,181157.0,2.0,1.0,0.0,219.24730716800792,1.0,19.0,40.87469852213966,DebtCon,ProfExe
0.0,30500.0,10952.0,65166.0,0.0,0.0,0.0,91.95160350596312,1.0,6.0,37.69262438437558,DebtCon,Other  
0.0,30500.0,71116.39954289021,181129.0,11.0,0.0,0.0,189.43917117975582,2.0,28.0,43.1683917255599,DebtCon,Mgr    
1.0,30500.0,18375.0,61738.0,20.0,3.0,5.0,141.70313333339593,0.0,28.0,45.35478869646545,DebtCon,Mgr    
0.0,28705.568685059236,35332.0,71898.0,10.0,,,115.21089553181054,,24.0,33.07135027480375,DebtCon,Other  
0.0,30600.0,78355.0,124426.0,11.0,0.0,0.0,81.22339756937042,1.0,34.0,25.942577765296484,DebtCon,Mgr    
0.0,30600.0,231344.0,284199.0,7.0,0.0,1.0,202.5286035084948,0.0,29.0,15.823900056105991,DebtCon,ProfExe
0.0,30600.0,54372.0,78653.0,0.0,0.0,0.0,156.41356965098603,3.0,19.0,40.61109433083846,DebtCon,Office 
0.0,30700.0,36804.0,83295.0,,,,289.3998160626117,0.0,15.0,42.21386978025728,DebtCon,Other  
0.0,30700.0,14834.0,64870.0,1.0,0.0,0.0,99.70436211785805,1.0,5.0,36.6923240584565,DebtCon,Other  
0.0,30800.0,129062.0,176389.0,13.0,0.0,0.0,184.31937605152424,2.0,28.0,40.89430208821981,DebtCon,Mgr    
0.0,30800.0,24303.09433988626,44735.0,1.0,0.0,0.0,66.24471976073436,0.0,7.0,13.78396543578895,DebtCon,Other  
0.0,30800.0,15428.0,45495.0,28.0,0.0,0.0,200.50912433075675,0.0,15.0,42.38798551309294,DebtCon,Other  
0.0,30800.0,195221.0,293118.0,1.070061707901797,0.0,0.0,151.95741818088788,0.0,22.0,38.18102732170421,DebtCon,Other  
1.0,30800.0,147577.0,187129.0,11.0,0.0,0.0,,0.0,0.0,42.362252637875386,DebtCon,Office 
1.0,30800.0,21172.0,37333.0,30.0,0.0,0.0,208.4986962803314,0.0,15.0,41.358171066268426,DebtCon,Other  
0.0,30800.0,125787.0,175196.0,12.384230821572352,0.0,0.0,157.87768070230155,2.0,29.0,41.3509745259215,DebtCon,Mgr    
0.0,30800.0,54981.0,82038.0,0.7461773747327632,0.0,0.0,165.07784739256394,2.0,19.0,41.23925627930521,DebtCon,Office 
0.0,30900.0,230978.0,291013.0,12.0,0.0,1.0,268.3942379837753,1.0,26.0,26.248190692392267,DebtCon,ProfExe
0.0,30900.0,189798.0,301984.0,28.0,0.0,0.0,150.91736327847093,0.0,22.0,37.23650784057402,DebtCon,Other  
1.0,30900.0,106717.0,,4.0,2.0,4.0,172.43235472999663,0.0,13.0,47.79590610581725,DebtCon,Mgr    
0.0,3692.296814961497,190480.0,228265.51326659066,27.0,0.0,1.0,164.6048705693005,0.0,23.0,39.6014521264571,DebtCon,Other  
0.0,31000.0,133471.0,188154.0,0.0,0.0,0.0,218.53826063207688,2.0,18.0,40.315083490994326,DebtCon,ProfExe
1.0,31000.0,67794.0,103535.0,7.0,0.0,1.0,116.89898987991883,1.0,31.0,44.0654287819869,DebtCon,Mgr    
0.0,31000.0,37507.0,71612.0,8.592677949272412,,,112.87144430085723,,24.0,31.784456165104388,DebtCon,Other  
0.0,31000.0,118000.0,167000.0,17.0,0.0,0.0,127.03333333333333,1.0,17.0,,DebtCon,ProfExe
1.0,31000.0,30000.0,72000.0,20.0,2.0,0.0,127.3,1.0,14.0,,DebtCon,Mgr    
0.0,31000.0,13542.0,58827.0,0.0,0.0,0.0,92.13290840020878,0.0,6.0,36.25696874699414,DebtCon,Other  
0.0,31000.0,51370.0,103298.0,0.0,0.0,0.0,175.60961457582417,2.0,25.0,38.09341463856092,DebtCon,Office 
0.0,31100.0,73386.0,108864.0,5.0,,,119.53951835962269,10.0,21.0,42.826600830539405,HomeImp,Other  
0.0,31100.0,136521.0,188264.0,1.0,1.0,0.0,227.651877828081,2.0,19.0,38.51864488183923,DebtCon,ProfExe
0.0,31200.0,22907.0,46357.0,0.0,0.0,0.0,62.41629687781761,0.0,6.0,15.028037471323291,DebtCon,Other  
0.0,9583.474769435577,234304.0,290923.0,14.0,0.0,1.0,260.919775871506,2.0,26.0,27.057234292061644,DebtCon,ProfExe
0.0,31200.0,14906.0,64767.0,0.0,0.0,0.0,80.35557058606277,0.0,5.0,35.039075365755274,DebtCon,Other  
0.0,31200.0,124295.0,38412.634850024544,12.0,0.0,0.0,171.21441632605448,1.0,27.0,43.17681901022178,DebtCon,Mgr    
0.0,31200.0,15557.0,62847.0,0.0,0.0,0.0,99.56044186769573,1.0,6.0,37.39411874644185,DebtCon,Other  
1.0,31200.0,38352.0,80550.0,8.190713053658005,1.0,0.0,116.43790759655148,0.0,14.0,35.38186329008167,DebtCon,Mgr    
0.0,31300.0,33658.0,76624.0,,,,286.6962892180847,0.0,15.0,40.35737390166492,DebtCon,Other  
0.0,31300.0,119911.0,80429.64020004014,16.0,0.0,0.0,140.4494713532948,0.0,16.0,27.68991070371117,DebtCon,ProfExe
0.0,4469.636854794639,188655.0,298090.0,28.0,0.0,0.0,153.08685460090166,0.0,22.0,40.29677071204258,DebtCon,Other  
0.0,31300.0,106960.0,64802.83722695375,15.0,0.0,0.0,230.4130351898882,0.0,40.0,42.66665957422771,DebtCon,Other  
0.0,31400.0,12617.0,36082.0,30.0,0.0,0.0,205.45988740012794,0.0,15.0,41.979000667398324,DebtCon,Other  
0.0,31400.0,16209.0,62450.0,1.0,0.0,0.0,108.38765771020678,1.0,6.0,38.121275069229895,DebtCon,Other  
0.0,31400.0,37750.0,76204.0,,,,268.26493057973323,0.0,16.0,41.44876330492029,DebtCon,Other  
1.0,31500.0,9217.545744226101,,11.938723314524964,1.0,2.0,110.63333333333334,4.0,20.0,,DebtCon,
1.0,31500.0,15391.0,,2.6,6.0,1.0,57.833333333333336,0.0,8.0,,HomeImp,
1.0,31500.0,4109.402151922417,35000.0,1.9,2.0,0.0,85.23333333333333,2.0,14.0,,DebtCon,Other  
1.0,31500.0,16000.0,43040.0,0.0,1.0,1.0,98.43333333333334,1.0,11.0,,DebtCon,Other  
0.0,31500.0,49020.0,100700.0,4.0,0.0,0.0,169.6890388868823,1.0,25.0,36.03464455843654,DebtCon,Office 
0.0,17254.686024857074,10879.0,58089.0,0.0,0.0,0.0,94.24803571761197,0.0,5.0,38.66240227251426,DebtCon,Other  
0.0,27251.16607558502,224572.0,282839.0,7.0,0.0,1.0,212.75533106399,0.0,29.0,16.626488981245313,DebtCon,ProfExe
0.0,31600.0,11478.0,66275.0,1.0,0.0,0.0,97.19863392429492,1.0,5.0,35.94520575269368,DebtCon,Other  
0.0,31600.0,9533.374225881591,44220.0,28.0,0.0,0.0,204.7009168923361,0.0,14.0,42.61822346097707,DebtCon,Other  
0.0,15100.0,,53238.0,,,,350.96116446571426,,16.0,34.05584766508818,DebtCon,Other  
0.0,24285.505643573357,24814.18617329662,109678.0,5.0,,,117.47392147232628,10.0,21.0,41.51283589270563,HomeImp,Other  
0.0,28948.543869912875,55247.0,103246.0,3.0,0.0,0.0,177.27692791026428,1.0,25.0,35.302774108016294,DebtCon,Office 
1.0,31800.0,60279.0,97875.0,6.0,0.0,11.0,312.43333333333334,0.0,46.0,,DebtCon,Mgr    
0.0,31800.0,34302.0,44654.67270632958,10.0,,,123.46882702849257,,24.0,33.634689053979095,DebtCon,Other  
0.0,31800.0,126316.0,158150.74934002513,14.0,0.0,0.0,167.85725584797663,2.0,28.0,42.633437183016646,DebtCon,Mgr    
0.0,31800.0,70680.0,114720.0,5.0,,,115.8502491470052,11.0,20.0,43.069423559703594,HomeImp,Other  
0.0,31800.0,71553.0,108015.81948961123,6.0,,,114.12378454857559,10.0,20.0,41.456707983108565,HomeImp,Other  
0.0,31800.0,24633.049363021295,165106.66738658756,12.0,0.0,0.0,174.20934403686567,2.0,28.0,40.58481150051337,DebtCon,Mgr    
0.0,31800.0,37100.0,74796.0,10.0,,,109.77658255806978,,23.0,33.68886616129375,DebtCon,Other  
0.0,27537.889745988832,226152.0,283022.0,4.0,0.0,1.0,209.29737626427504,0.0,29.0,15.7341436808855,DebtCon,ProfExe
0.0,31800.0,195134.0,299299.0,29.0,0.0,0.0,161.88512634900317,0.0,22.0,38.637023919102276,DebtCon,Other  
0.0,31900.0,34498.0,82962.0,,,,285.29748930252725,0.0,16.0,41.15524124672881,DebtCon,Other  
0.0,31900.0,15150.0,61388.0,1.0,0.0,0.0,101.85943870545914,1.0,5.0,37.81657080341902,DebtCon,Other  
0.0,31900.0,104092.0,143832.0,15.0,0.0,0.0,235.20181946407126,1.0,40.0,43.6915244234081,DebtCon,Other  
0.0,31900.0,23517.0,34586.46463228458,0.0,0.0,0.0,78.8136002807294,0.0,7.0,16.727748096407275,DebtCon,Other  
0.0,31900.0,83226.0,115509.0,11.0,0.0,0.0,79.03011560848704,0.0,34.0,26.521859522220613,DebtCon,Mgr    
0.0,31900.0,16363.0,43218.0,29.0,0.0,0.0,200.301602500159,0.0,14.0,42.09417910535549,DebtCon,Other  
0.0,32000.0,40742.509394430796,85942.0,,,,278.3638835237009,0.0,16.0,40.257221712706254,DebtCon,Other  
1.0,32000.0,33148.0,58816.192327400764,13.0,2.0,4.0,112.51086543524727,3.0,27.0,36.02150866556051,DebtCon,ProfExe
0.0,32000.0,35219.0,5394.294780695017,9.0,,,110.4525208042385,,23.0,32.36421262645825,DebtCon,Other  
0.0,32000.0,101253.71863937644,36300.0,3.0,0.0,2.0,206.03333333333333,3.0,50.0,,DebtCon,Mgr    
1.0,32000.0,92400.0,215000.0,2.5,1.0,3.0,165.33333333333334,1.0,40.0,,,Self   
0.0,32000.0,22832.0,43358.0,0.20008289637047932,0.0,0.0,68.32898423877064,0.0,7.0,13.665797688921819,DebtCon,Other  
0.0,32100.0,127901.0,176592.0,12.0,0.0,0.0,186.60223879701215,2.0,27.0,40.95937708154757,DebtCon,Mgr    
0.0,32100.0,80020.62426809949,168783.0,15.0,0.0,0.0,121.56041991591263,1.0,17.0,27.90222160658437,DebtCon,ProfExe
0.0,32200.0,16232.0,60238.0,0.0,0.0,0.0,116.7297454638455,1.0,5.0,37.99908152593257,DebtCon,Other  
0.0,32200.0,118793.0,171024.0,16.0,0.0,0.0,119.60347765024235,1.0,16.0,29.011327721235027,DebtCon,ProfExe
0.0,32200.0,188427.0,293790.0,27.0,0.0,0.0,157.72629076067417,0.0,23.0,37.06575888399303,DebtCon,Other  
0.0,32200.0,108871.0,151667.0,11.0,0.0,0.0,227.41543842240424,0.0,40.0,40.18309857135317,DebtCon,Other  
0.0,32300.0,235343.0,45270.0,3.0,0.0,1.0,210.92240342535104,3.0,49.0,41.26480551495906,DebtCon,Mgr    
0.0,32300.0,195243.0,294372.0,27.0,0.0,0.0,150.20938051958535,0.0,22.0,39.07277566105722,DebtCon,Other  
0.0,32300.0,14163.0,60626.0,0.0,0.0,0.0,109.0310879691058,1.0,6.0,36.50108650813861,DebtCon,Other  
1.0,15945.646436207762,167000.0,221100.0,4.0,0.0,0.0,185.7,3.0,21.0,,DebtCon,Mgr    
0.0,32300.0,23448.0,45557.0,0.0,0.0,0.0,69.19973076634025,0.0,7.0,15.778196675678807,DebtCon,Other  
0.0,32300.0,28213.0,40515.0,0.0,0.0,0.0,55.04424252111338,0.0,7.0,15.39687665904261,DebtCon,Other  
0.0,32300.0,133193.0,174905.0,13.0,0.0,0.0,177.051647596799,1.0,28.0,39.47568960180771,DebtCon,Mgr    
0.0,32300.0,194350.0,299720.0,28.0,0.0,0.0,170.1968673628509,0.0,23.0,40.251510027456796,DebtCon,Other  
0.0,32300.0,41877.0,48002.60657832147,8.0,,,121.99772937868731,,23.0,31.876262038585853,DebtCon,Other  
0.0,32400.0,51220.0,106361.0,3.0,0.0,0.0,172.36214796386875,2.0,24.0,36.489097212994984,DebtCon,Office 
1.0,32400.0,103000.0,149500.0,12.0,1.0,0.0,88.23333333333333,2.0,38.0,,DebtCon,Mgr    
0.0,32400.0,128523.0,179390.0,13.0,0.0,0.0,150.08428711104924,1.0,28.0,43.14434550938864,DebtCon,Mgr    
0.0,32500.0,124548.0,169881.0,16.0,0.0,0.0,129.52428300067712,1.0,17.0,28.850813589971892,DebtCon,ProfExe
0.0,32500.0,193409.0,297294.0,30.0,0.0,0.0,150.79985354063547,0.0,22.0,40.59278045017867,DebtCon,Other  
0.0,32500.0,232057.0,286938.0,15.0,0.0,1.0,249.95493326837516,2.0,26.0,25.254771745067448,DebtCon,ProfExe
0.0,19347.462317974987,17918.0,5959.411657396429,7.0,0.0,0.0,45.666666666666664,0.0,7.0,,DebtCon,Mgr    
0.0,32600.0,233216.0,38583.0,4.0,0.0,1.0,226.14698877059504,2.0,49.0,40.222182864431375,DebtCon,Mgr    
0.0,32600.0,79874.0,125000.0,30.0,0.0,0.0,340.9,0.0,20.0,,DebtCon,Mgr    
1.0,3298.8393553527253,14955.0,38584.0,29.0,0.0,0.0,197.98631476719456,0.0,14.0,41.52909626819617,DebtCon,Other  
0.0,32700.0,35655.76097095933,77819.0,,,,294.43069577545356,0.0,15.0,40.23707295671435,DebtCon,Other  
0.0,32800.0,35458.0,78116.0,9.0,,,126.51770521673986,,23.0,33.68805655885397,DebtCon,Other  
0.0,32800.0,13781.0,43371.0,7.746824506552343,0.0,0.0,203.83930474943344,0.0,14.0,40.65777993728303,DebtCon,Other  
0.0,32800.0,189564.0,176217.29644738568,27.0,0.0,0.0,155.53689673603895,0.0,23.0,38.05331686002822,DebtCon,Other  
0.0,32800.0,37231.0,80347.0,9.0,,,113.93659292448051,,24.0,32.17001962266863,DebtCon,Other  
0.0,25679.58674029428,232792.0,293949.0,13.0,0.0,1.0,275.69580522310036,1.0,26.0,27.878257844191165,DebtCon,ProfExe
