BAD,LOAN,MORTDUE,VALUE,REASON,JOB,YOJ,DEROG,DELINQ,CLAGE,NINQ,CLNO,DEBTINC,P_BAD1,P_BAD0,EM_PROBABILITY,EM_PROBABILITY
1,5400,86922,119846,HomeImp,ProfExe,5,0,0,185.0763473,1,28,26.3548893,0.036540742,0.963459258,0.963459258,0
0,5400,68625,82304,DebtCon,Sales,2,0,0,136.6329442,0,30,32.05002349,0.117829013,0.882170987,0.882170987,0
0,5400,65814,85848,HomeImp,Other,4,0,0,122.9402886,0,15,44.09232568,0.163570189,0.836429811,0.836429811,0
0,5400,,75254,,,,,,,,,23.16374295,0.106149958,0.893850042,0.893850042,0
1,5400,78300,6979.234308,HomeImp,ProfExe,8,0,0,102.5,3,19,,0.106149958,0.893850042,0.893850042,0
0,5400,48152,55760,DebtCon,,6,,0,78.45212577,,16,35.763638,0.106149958,0.893850042,0.893850042,0
0,308.8868879,70481,82446,HomeImp,Other,8,0,1,116.5919769,0,24,37.61268272,0.155641407,0.844358593,0.844358593,0
1,5500,,35402,HomeImp,,,,,,,,35.27207374,0.106149958,0.893850042,0.893850042,0
0,5500,87765,101053,DebtCon,ProfExe,22,0,0,55.55804904,2,13,31.37554242,0.078175797,0.921824203,0.921824203,0
0,5500,52897,65054,HomeImp,Office,20,0,0,189.2953185,0,19,20.6541289,0.021171771,0.97882823,0.97882823,0
1,5500,24700,35675,DebtCon,Other,1,0,3,153.9333333,3,27,,0.106149958,0.893850042,0.893850042,0
1,5500,,43132,HomeImp,Other,,,,,,,,0.106149958,0.893850042,0.893850042,0
0,5500,43486,81600,DebtCon,,4,0,0,216.1333333,4,30,,0.106149958,0.893850042,0.893850042,0
1,5500,21359,30000,DebtCon,Other,7,3,2,130.8,3,14,,0.106149958,0.893850042,0.893850042,0
1,5500,,7351.170594,HomeImp,Mgr,5,0,1,167.3666667,1,8,,0.106149958,0.893850042,0.893850042,0
0,5500,93051,115374,HomeImp,ProfExe,6,0,0,187.0205188,1,27,27.64674851,0.038348482,0.961651518,0.961651518,0
0,5500,87438,116679,HomeImp,ProfExe,6,0,0,186.424416,1,27,28.4175309,0.041759214,0.958240786,0.958240786,0
0,5500,78059,78179,DebtCon,,0.617261816,,,,,,20.67931358,0.106149958,0.893850042,0.893850042,0
0,5500,72147,69918,HomeImp,Sales,3.469300113,2,0,158.5344979,0,23,43.40443024,0.429577411,0.570422589,0.570422589,0
1,5500,40584,16332.0034,HomeImp,Other,4,0,1,136.3206375,0,13,34.49470897,0.133233622,0.866766378,0.866766378,0
1,5500,,12972,HomeImp,Other,1,0,1,82.29426635,0,2,36.9867441,0.106149958,0.893850042,0.893850042,0
1,5500,37368,48502,HomeImp,Mgr,9,0,2,48.995845,0,10,33.12648397,0.221745078,0.778254923,0.778254923,0
0,5500,,66251,HomeImp,Office,1,0,0,43.72233695,0,3,41.45204353,0.106149958,0.893850042,0.893850042,0
0,5500,71644,72696,HomeImp,Sales,4,2,0,150.8658451,0,22,40.44256779,0.387840887,0.612159113,0.612159113,0
0,5500,85845,122205,DebtCon,ProfExe,5,0,0,172.2132767,1,26,32.67664088,0.057298853,0.942701147,0.942701147,0
0,5600,53793,66379,HomeImp,Office,22,0,0,206.0991341,0,19,18.36954053,0.017019695,0.982980305,0.982980305,0
0,5600,69435,83489,DebtCon,ProfExe,11.06847672,0,0,200.418434,1,17,22.84109285,0.028014017,0.971985984,0.971985984,0
0,5600,29648,39907,HomeImp,ProfExe,11,0,0,180.5630691,0,13,21.55494966,0.028029627,0.971970373,0.971970373,0
0,5600,76407,77485,HomeImp,Other,9,0,0,91.68377063,0,24,37.77335098,0.09770718,0.90229282,0.90229282,0
1,5600,5000,66700,HomeImp,Other,31,1,1,204.0666667,0,11,,0.106149958,0.893850042,0.893850042,0
1,5600,55160,86800,HomeImp,Other,3,1,1,148.1333333,1,14,,0.106149958,0.893850042,0.893850042,0
0,5600,41439,53893,HomeImp,Office,8,,,181.3229899,,19,24.65139574,0.106149958,0.893850042,0.893850042,0
0,5600,15275,7210.496614,HomeImp,Self,,0,0,204.335245,0,12,42.39776964,0.106149958,0.893850042,0.893850042,0
0,5700,100934,111496,HomeImp,Office,23,0,0,117.4995929,0,12,38.75056267,0.085787936,0.914212064,0.914212064,0
0,5700,,74685,,,,,,,,,24.27486528,0.106149958,0.893850042,0.893850042,0
0,5700,49514,58249,HomeImp,Office,4.862257695,0,0,212.5391151,0,21,21.25802688,0.022108753,0.977891247,0.977891247,0
0,5700,76948,85753,HomeImp,Other,7,0,0,128.4764515,0,25,37.85968784,0.091653382,0.908346618,0.908346618,0
0,5700,28127,9457.735328,HomeImp,ProfExe,10,0,0,181.2829568,0,13,24.33953357,0.031495144,0.968504856,0.968504856,0
0,4068.196076,,68591,HomeImp,Office,0,0,0,69.64566047,0,4,41.18503956,0.106149958,0.893850042,0.893850042,0
0,5700,26927,26112.5584,DebtCon,Other,0,1,0,21.79935215,10,6,29.43966424,0.358956633,0.641043367,0.641043367,0
0,5195.086957,49806,82242,DebtCon,,3,0,0,210.3474786,3,30,31.2434087,0.106149958,0.893850042,0.893850042,0
1,5700,60143.94702,84579,DebtCon,Sales,0.1,0,0,95.9,1,17,,0.106149958,0.893850042,0.893850042,0
1,3766.547647,58400,75000,HomeImp,ProfExe,4,0,0,177.5,2,26,,0.106149958,0.893850042,0.893850042,0
1,5700,80437,109647,HomeImp,ProfExe,9.5,0,0,104.4,0,14,,0.106149958,0.893850042,0.893850042,0
1,5700,77213,92661,DebtCon,Sales,0,0,0,97.13317095,1,16,41.77788863,0.288444799,0.711555201,0.711555201,0
0,5700,62319,82923,HomeImp,Other,4,0,0,117.6739652,0,15,42.46486629,0.15093014,0.84906986,0.84906986,0
0,5700,71556,79538,HomeImp,Other,2,0,0,92.64308456,0,15,41.21001247,0.142563109,0.857436891,0.857436891,0
0,5700,,39052,HomeImp,Other,3,0,0,272.2206283,0,25,39.89610462,0.106149958,0.893850042,0.893850042,0
1,5700,74172,79846,DebtCon,ProfExe,0,0,0,157.0097747,0,28,47.41522866,0.130937023,0.869062977,0.869062977,0
0,5700,10057.54376,33450,DebtCon,Other,0,1,0,15.39658739,9,7,30.0170133,0.36400648,0.63599352,0.63599352,0
0,5700,,64910,,,,,,,,,33.85046122,0.106149958,0.893850042,0.893850042,0
0,5700,,69172,HomeImp,Office,1,0,0,48.85366706,0,3,38.77368596,0.106149958,0.893850042,0.893850042,0
0,5800,,36385,HomeImp,Other,2,0,0,266.5533944,1,25,43.30976454,0.106149958,0.893850042,0.893850042,0
0,5800,,41119,HomeImp,Other,2,0,0,261.4052186,0,26,42.19194156,0.106149958,0.893850042,0.893850042,0
0,5800,75000,90543,DebtCon,Mgr,18,0,0,300.4872058,1,23,38.94057536,0.056953435,0.943046565,0.943046565,0
0,5800,59939.84427,86885,DebtCon,Mgr,19,0,1,307.9748816,1,23,39.95910877,0.104432027,0.895567973,0.895567973,0
1,5800,27791,46833,DebtCon,Mgr,3,0,0,83.28906275,1,13,30.18780539,0.073185814,0.926814186,0.926814186,0
0,5800,172595,250155,DebtCon,Sales,,0,0,126.4009836,0,21,43.20775979,0.106149958,0.893850042,0.893850042,0
0,5283.311121,,34704,HomeImp,,,,,,,,34.17405555,0.106149958,0.893850042,0.893850042,0
0,5800,,73804,HomeImp,Office,1,0,0,71.76655716,0,4,41.28742339,0.106149958,0.893850042,0.893850042,0
0,904.1260661,46595,58191,HomeImp,Other,5,0,0,80.13174641,0,17,24.14015367,0.049108566,0.950891434,0.950891434,0
1,5900,,28000,DebtCon,Self,1,2,1,36.76666667,1,8,,0.106149958,0.893850042,0.893850042,0
0,5900,70973,77989,HomeImp,Other,7,0,0,120.3794143,0,24,41.44250046,0.119642213,0.880357787,0.880357787,0
1,5900,,33100,HomeImp,Other,,0,0,238.6,1,2,,0.106149958,0.893850042,0.893850042,0
0,5900,,51189,HomeImp,,1,0,0,,0,0,12.74918065,0.106149958,0.893850042,0.893850042,0
0,5900,82912,91175,DebtCon,ProfExe,2,,,,,,27.59527352,0.106149958,0.893850042,0.893850042,0
1,5900,25972,41856,DebtCon,Other,2,0,2,157.9600114,3,27,40.62827818,0.349866213,0.650133787,0.650133787,0
0,5900,74187,51239.01254,HomeImp,Other,9,0,1,118.442491,0,24,40.11040743,0.161399127,0.838600873,0.838600873,0
0,4974.100144,,66903,,,,,,,,,32.78292683,0.106149958,0.893850042,0.893850042,0
1,5900,106650,,DebtCon,Mgr,1,0,6,250.5666667,4,23,,0.106149958,0.893850042,0.893850042,0
0,6000,,69492,,,,,,,,,32.97719723,0.106149958,0.893850042,0.893850042,0
0,1863.817363,95232,115977,HomeImp,Office,22,0,0,149.0229081,1,12,37.95433691,0.089365074,0.910634926,0.910634926,0
1,6000,47625,44468.1846,HomeImp,Office,0.1,2,1,154.1333333,4,26,,0.106149958,0.893850042,0.893850042,0
1,6000,24600,30500,HomeImp,Other,4.5,0,1,116.1,8,34,,0.106149958,0.893850042,0.893850042,0
1,6000,65000,94355,,Other,26,1,3,69.3,1,34,,0.106149958,0.893850042,0.893850042,0
1,6000,,,HomeImp,Office,13,,2,122.7666667,,23,,0.106149958,0.893850042,0.893850042,0
1,6000,33600,,HomeImp,Other,2,0,0,140.9333333,1,20,,0.106149958,0.893850042,0.893850042,0
1,6000,42000,58305,DebtCon,Other,14.01611384,0,0,90,2,13,,0.106149958,0.893850042,0.893850042,0
1,6000,13242.60613,54904,HomeImp,Other,2,0,0,51.73333333,1,9,,0.106149958,0.893850042,0.893850042,0
1,6000,9660,16606.76875,DebtCon,Other,8,0,1,136.3,3,6,,0.106149958,0.893850042,0.893850042,0
1,6000,22859,32200,DebtCon,Other,4,0,0,83.33333333,3,20,,0.106149958,0.893850042,0.893850042,0
1,6000,16878,25850,,Mgr,1,0,1,218.6,5,34,,0.106149958,0.893850042,0.893850042,0
0,6000,72951,23798.2236,HomeImp,Other,2.372812625,0,0,343.9,1,47,,0.106149958,0.893850042,0.893850042,0
0,6000,43000,57460,HomeImp,Other,1.6,1,,101.5,,13,,0.106149958,0.893850042,0.893850042,0
0,3735.91097,53500,64790,DebtCon,Other,0.1,0,2,105.4,3,18,,0.106149958,0.893850042,0.893850042,0
0,6000,69876,94394.07,HomeImp,Other,0,0,1,179.5666667,0,32,,0.106149958,0.893850042,0.893850042,0
0,6000,51000,86125,HomeImp,ProfExe,6,0,0,222.1666667,2,24,,0.106149958,0.893850042,0.893850042,0
0,6000,37712.17314,68700,HomeImp,Mgr,3,0,2,122.7333333,0,23,,0.106149958,0.893850042,0.893850042,0
0,6000,,43300,HomeImp,Other,,,,100.9333333,,9,,0.106149958,0.893850042,0.893850042,0
0,6000,14000,61493,HomeImp,Office,23,0,0,321.6333333,1,13,,0.106149958,0.893850042,0.893850042,0
1,6000,40000,54600,HomeImp,ProfExe,4,0,4,101.4,0,19,,0.106149958,0.893850042,0.893850042,0
1,6000,18793,27750,HomeImp,Mgr,6,0,3,119.7,0,8,,0.106149958,0.893850042,0.893850042,0
1,6000,179397,200000,DebtCon,ProfExe,5,6,0,90.3,6,29,,0.106149958,0.893850042,0.893850042,0
0,6000,,95500,HomeImp,Mgr,6,1,2,129.9,1,22,,0.106149958,0.893850042,0.893850042,0
0,6000,79046,103048,HomeImp,Other,0,0,0,181.696538,0,32,37.28998992,0.07725484,0.92274516,0.92274516,0
0,6000,,53190,HomeImp,,0,0,0,,0,0,15.174415,0.106149958,0.893850042,0.893850042,0
1,6000,,43683,HomeImp,Other,,,,,,,21.93549881,0.106149958,0.893850042,0.893850042,0
0,6000,129731,154113,HomeImp,ProfExe,12,0,0,213.5333333,0,19,,0.106149958,0.893850042,0.893850042,0
0,6100,48500,62500,DebtCon,Mgr,7,,4,111.3,2,11,,0.106149958,0.893850042,0.893850042,0
0,4874.935267,,47400,,,,,,,,,,0.106149958,0.893850042,0.893850042,0
0,6100,91704,114799,HomeImp,Office,22,0,0,129.2500896,1,12,36.74676624,0.086942143,0.913057857,0.913057857,0
0,6100,47604,54966,HomeImp,Other,5,0,0,70.69532973,0,18,24.76674453,0.050579933,0.949420067,0.949420067,0
0,6100,,35250,HomeImp,Other,,,,303,,12,,0.106149958,0.893850042,0.893850042,0
1,6100,62751,95617,HomeImp,Other,1,0,0,138.6468632,1,13,31.75727069,0.087308582,0.912691418,0.912691418,0
0,6100,48300,53388,HomeImp,Office,9,,,178.4896022,,19,26.72002818,0.106149958,0.893850042,0.893850042,0
0,4917.083068,68743,18436.92786,HomeImp,Sales,3,1,0,153.0667831,0,22,40.15052706,0.25511041,0.74488959,0.74488959,0
0,6100,79636,87276,HomeImp,Other,20,0,0,350.4361376,0,47,28.84827658,0.019855067,0.980144934,0.980144934,0
0,6100,,46830,HomeImp,,0,0,1,,0,0,13.30601308,0.106149958,0.893850042,0.893850042,0
0,2447.839451,78753,95433,DebtCon,ProfExe,0,,,,,,28.92511742,0.106149958,0.893850042,0.893850042,0
0,6100,77265,97944,DebtCon,ProfExe,0,,,,,,28.87646306,0.106149958,0.893850042,0.893850042,0
0,6200,75657,84368,DebtCon,Sales,4,0,0,122.244945,0,30,32.55254334,0.121226423,0.878773577,0.878773577,0
0,6200,171582,245730,DebtCon,Sales,,0,0,135.1089303,0,22,39.78381813,0.106149958,0.893850042,0.893850042,0
0,6200,,33909,HomeImp,,,,,,,,34.51740452,0.106149958,0.893850042,0.893850042,0
0,6200,46601,59486,HomeImp,Other,5,0,0,84.63211066,0,18,25.35001036,0.05169474,0.94830526,0.94830526,0
0,6200,60354,87596,HomeImp,ProfExe,5,0,0,210.1730647,2,23,34.05481124,0.071679606,0.928320394,0.928320394,0
0,6200,45356,82054,DebtCon,,2,0,0,201.3344875,4,29,29.66171016,0.106149958,0.893850042,0.893850042,0
0,6200,,41657,HomeImp,Other,,,,293.9587236,,11,30.19763073,0.106149958,0.893850042,0.893850042,0
1,6200,,,DebtCon,Self,3,,,80.5,2,17,,0.106149958,0.893850042,0.893850042,0
0,6200,,80078,,,,,,,,,25.37554416,0.106149958,0.893850042,0.893850042,0
1,6200,42100,57385,DebtCon,Other,8.5,0,1,164.8,1,28,,0.106149958,0.893850042,0.893850042,0
0,6200,70793,71552,HomeImp,Sales,3,2,0,162.9451569,0,23,40.31539659,0.376328073,0.623671927,0.623671927,0
0,4976.752321,73881,98550,HomeImp,Other,0,0,1,182.8787798,0,31,37.19944569,0.128337964,0.871662036,0.871662036,0
0,6200,45787,64854,DebtCon,,0.450203622,,1,63.11702323,,16,36.53874734,0.106149958,0.893850042,0.893850042,0
0,6200,75121,96462,DebtCon,ProfExe,0,,,,,,27.16765596,0.106149958,0.893850042,0.893850042,0
0,6200,,51732,,,,,,,,,12.32470709,0.106149958,0.893850042,0.893850042,0
0,6200,133882,155222,HomeImp,ProfExe,9,0,0,212.5376432,0,19,20.61678366,0.019284813,0.980715187,0.980715187,0
0,6200,75623,89634,HomeImp,Other,24,0,0,324.6868294,0,47,28.2855321,0.020464834,0.979535166,0.979535166,0
0,6200,45564,61956,HomeImp,Other,2,0,,101.1670603,,13,38.67514015,0.106149958,0.893850042,0.893850042,0
0,6300,99469,116260,HomeImp,Office,23,0,0,124.7455955,1,12,35.64227011,0.078746566,0.921253434,0.921253434,0
0,6300,55000,69000,DebtCon,ProfExe,13,0,0,130.0666667,0,20,,0.106149958,0.893850042,0.893850042,0
0,6300,,72890,HomeImp,Office,0.756678054,0,0,41.25011359,0,3,39.19806822,0.106149958,0.893850042,0.893850042,0
0,6300,44226,57779,DebtCon,,7,,0,63.62641325,,16,33.11182911,0.106149958,0.893850042,0.893850042,0
0,6300,,39050,HomeImp,Other,,,,294.4780476,,12,31.44775041,0.106149958,0.893850042,0.893850042,0
0,6300,78724,80355,HomeImp,Other,24,0,0,335.0741426,1,46,31.1772613,0.02687843,0.97312157,0.97312157,0
1,6300,59793,98314,DebtCon,Self,2.2,0,0,120.7333333,0,8,,0.106149958,0.893850042,0.893850042,0
1,6300,65875,40916.4601,DebtCon,Mgr,0.8,2,0,84,1,12,,0.106149958,0.893850042,0.893850042,0
0,6300,45582,89005,DebtCon,,2,0,0,209.3580469,4,30,29.59595551,0.106149958,0.893850042,0.893850042,0
0,6300,92659,117352,HomeImp,ProfExe,6,0,0,199.0119272,0,27,26.52004952,0.030496247,0.969503753,0.969503753,0
0,6300,34743.1078,70091,DebtCon,ProfExe,9,0,4,153.7804385,1,30,21.71959598,0.208942432,0.791057568,0.791057568,0
0,6300,49498,64296,DebtCon,Mgr,6,,4,111.2065132,1,10,38.57713194,0.106149958,0.893850042,0.893850042,0
0,6300,79667,96988,DebtCon,ProfExe,1,,,,,,29.83596072,0.106149958,0.893850042,0.893850042,0
1,6300,12476,32559,HomeImp,Office,12,3,6,227.1299051,0,23,23.31951678,0.72695061,0.273049391,0.72695061,0
0,6300,69357,26350.84755,HomeImp,Sales,3,2,0,163.2839332,1,22,42.40781425,0.415167181,0.584832819,0.584832819,0
0,2738.399019,26655,29792,DebtCon,Other,0.246897473,1,0,12.75926745,10,6,28.36185178,0.350846197,0.649153803,0.649153803,0
1,6400,3917.419333,45200,HomeImp,Other,25,0,2,128,4,17,,0.106149958,0.893850042,0.893850042,0
0,1848.257981,99131,125652,HomeImp,Other,8,,,419.3751538,1,50,42.24492757,0.106149958,0.893850042,0.893850042,0
0,6400,76577,83200,DebtCon,,5,,,,,,22.05503421,0.106149958,0.893850042,0.893850042,0
0,6400,47251,58157,HomeImp,Other,0,0,,104.7924684,,13,36.41688697,0.106149958,0.893850042,0.893850042,0
0,6400,53476,70157,DebtCon,ProfExe,7,0,3,164.3154099,1,30,21.13798157,0.116164628,0.883835372,0.883835372,0
0,6400,81116,49948.67099,HomeImp,ProfExe,0.789762211,0,0,262.1754261,0,11,42.06826818,0.081234983,0.918765017,0.918765017,0
0,6400,17491,63614,HomeImp,Office,23,0,0,325.2993087,0,12,40.24440437,0.072373434,0.927626566,0.927626566,0
0,6400,65215,74332,HomeImp,Mgr,9,,1,213.8321032,0,24,40.64461955,0.106149958,0.893850042,0.893850042,0
0,6400,62746,75016,DebtCon,ProfExe,12,0,0,133.1015478,0,20,40.18812313,0.092515816,0.907484184,0.907484184,0
0,1627.364055,76732,78084,HomeImp,Other,8,0,0,109.1930214,0,26,37.96455432,0.094047977,0.905952023,0.905952023,0
0,6400,70035,78635,DebtCon,Sales,3,0,0,147.0771635,0,31,31.20612976,0.105191042,0.894808959,0.894808959,0
0,6400,39687,51666,HomeImp,Office,8.323237058,,,177.591354,,19,26.1209597,0.106149958,0.893850042,0.893850042,0
0,6400,51436,91284,DebtCon,,4,0,0,209.6428984,2,30,31.97197121,0.106149958,0.893850042,0.893850042,0
0,6400,44968,62747,HomeImp,Other,0,1,,101.3914453,,12,36.60294734,0.106149958,0.893850042,0.893850042,0
0,6400,9113,15370.72538,HomeImp,Self,,0,0,202.2507958,0,11,45.11431939,0.106149958,0.893850042,0.893850042,0
0,5213.455697,28041,33438,DebtCon,Other,0.98796071,1,0,10.42564285,10,6,29.75370028,0.374023378,0.625976623,0.625976623,0
0,6400,57887,74776,HomeImp,Mgr,3,0,1,126.3286437,0,22,28.75634543,0.078617685,0.921382315,0.921382315,0
0,6500,15980.79316,53102,HomeImp,Office,6.886058505,,,180.8412499,,19,27.83900666,0.106149958,0.893850042,0.893850042,0
0,6500,,298.1280564,HomeImp,Other,,,,333.2308999,,11,29.01198058,0.106149958,0.893850042,0.893850042,0
1,225.1994103,60054,70434,HomeImp,Other,1,0,0,127.0627016,2,21,37.80035293,0.130307562,0.869692438,0.869692438,0
0,6500,80739,97630,DebtCon,ProfExe,1,,,,,,30.53126454,0.106149958,0.893850042,0.893850042,0
0,6500,63144,70654.17342,HomeImp,Mgr,0.656393295,0,2,129.0777116,0,23,29.05543313,0.126055946,0.873944055,0.873944055,0
0,6500,33639,37345,HomeImp,ProfExe,11,0,0,191.0756559,0,13,24.22731934,0.031944538,0.968055462,0.968055462,0
0,6500,78741,90599,DebtCon,ProfExe,0,,,,,,29.19886067,0.106149958,0.893850042,0.893850042,0
0,6500,51724,87770,DebtCon,,4,0,0,209.3263116,4,29,30.3434486,0.106149958,0.893850042,0.893850042,0
1,6500,13600,,HomeImp,Other,14,2,5,115.3666667,1,16,,0.106149958,0.893850042,0.893850042,0
1,3571.65623,48000,61000,DebtCon,Other,1,1,0,97.2997561,6,38,,0.106149958,0.893850042,0.893850042,0
1,6500,19066.24735,80400,DebtCon,Other,15,0,0,224.8666667,0,13,,0.106149958,0.893850042,0.893850042,0
0,6500,22789,35836,HomeImp,Office,1,0,0,110.5666667,2,30,,0.106149958,0.893850042,0.893850042,0
0,6500,75113,115900,HomeImp,Office,29,0,0,332.7333333,2,38,,0.106149958,0.893850042,0.893850042,0
0,6500,55000,88300,HomeImp,Office,29,0,0,234.4,1,17,,0.106149958,0.893850042,0.893850042,0
0,6500,60000,70000,DebtCon,ProfExe,7.589989417,0,0,54.76666667,2,24,,0.106149958,0.893850042,0.893850042,0
0,6500,70300,107500,DebtCon,Office,1,0,0,242.4666667,1,38,,0.106149958,0.893850042,0.893850042,0
1,6500,96314,105800,HomeImp,ProfExe,27,0,0,475.8,2,40,,0.106149958,0.893850042,0.893850042,0
0,6500,38292.1309,117530,HomeImp,Office,29,0,0,327.2006385,1,38,34.34583769,0.041129345,0.958870656,0.958870656,0
1,6500,,70886,,,,,,,,,23.47088075,0.106149958,0.893850042,0.893850042,0
1,6500,183860,208910,DebtCon,ProfExe,4,6,0,86.45222694,6,29,69.8005248,0.959919915,0.040080085,0.959919915,0
0,6500,58689,72557,DebtCon,Other,0,0,1,94.00805286,2,18,34.89841307,0.184681552,0.815318448,0.815318448,0
0,6600,62380,89742,HomeImp,Office,31,0,0,232.5272907,0,16,26.16049489,0.027713113,0.972286887,0.972286887,0
0,4254.995505,74376,84855,DebtCon,,1.007385565,,,,,,20.02835351,0.106149958,0.893850042,0.893850042,0
1,6600,,48800,HomeImp,,0,0,0,,0,0,12.21943615,0.106149958,0.893850042,0.893850042,0
0,6600,68733,23778.88055,HomeImp,Other,5,0,0,96.9776672,0,14,42.21104678,0.130552329,0.869447671,0.869447671,0
0,6600,40926,8453.460548,HomeImp,Office,10,,,179.8008681,,19,27.53237611,0.106149958,0.893850042,0.893850042,0
1,6600,95450,112630,HomeImp,Office,23,0,0,122.8155841,0,12,36.77345872,0.076240512,0.923759488,0.923759488,0
0,6600,,46516,HomeImp,,0,0,0,,0,0,14.84599073,0.106149958,0.893850042,0.893850042,0
0,6600,98415,126636,HomeImp,Other,11,,,423.2096241,2,49,40.95709032,0.106149958,0.893850042,0.893850042,0
0,6700,,55396,,,,,,,,,15.70399156,0.106149958,0.893850042,0.893850042,0
0,6700,55113,56486,HomeImp,Other,4,0,0,84.41703046,0,17,23.64285383,0.044552315,0.955447685,0.955447685,0
1,6700,60301,11388.66128,HomeImp,ProfExe,5,0,0,195.7808633,0,19,32.39759341,0.04380452,0.95619548,0.95619548,0
0,6700,,30544,DebtCon,Other,2,0,0,283.8972313,0,14,24.12045156,0.106149958,0.893850042,0.893850042,0
0,6700,49367,59609,HomeImp,Other,4.376104851,0,0,99.30370078,0,17,25.23136638,0.049475454,0.950524546,0.950524546,0
0,6700,58741,68225,DebtCon,ProfExe,9,0,3,173.5744163,1,31,23.58701323,0.126229685,0.873770315,0.873770315,0
1,6700,27510,42495,DebtCon,Other,2,0,2,171.5264892,3,27,41.42859751,0.352988829,0.647011171,0.647011171,0
1,6700,,81239,HomeImp,Other,19,,,,,,40.8949317,0.106149958,0.893850042,0.893850042,0
0,6700,69773,83014,HomeImp,Other,0,1,0,263.1734343,0,5,37.70699649,0.129515194,0.870484806,0.870484806,0
0,6700,51855,58084,HomeImp,Office,21,0,0,193.7547457,0,19,19.5495717,0.018889678,0.981110322,0.981110322,0
0,6700,48430,64358,HomeImp,Other,0,1,,108.3517475,,13,38.89419475,0.106149958,0.893850042,0.893850042,0
0,1446.759033,29662,36195,HomeImp,Office,1,0,0,112.1370807,1,30,38.52863281,0.100464219,0.899535781,0.899535781,0
0,6700,66587,70710,DebtCon,ProfExe,9,1,0,43.92338263,1,24,39.73857627,0.173058499,0.826941501,0.826941501,0
1,4339.885201,,20631,HomeImp,Mgr,4,0,0,174.7218341,1,8,62.24645112,0.106149958,0.893850042,0.893850042,0
0,6700,54161,59714,HomeImp,Office,20,0,0,209.2063004,0,20,20.20351771,0.018758977,0.981241023,0.981241023,0
0,6700,134616,155034,HomeImp,ProfExe,13,1,0,215.4224064,0,19,19.49387198,0.0265677,0.9734323,0.9734323,0
0,2998.693076,136951,160306,HomeImp,ProfExe,11,0,0,219.7356734,1,18,20.8850935,0.022073175,0.977926825,0.977926825,0
0,5934.885161,138691,160063,HomeImp,ProfExe,12,0,0,208.420843,0,19,19.33336736,0.01734195,0.98265805,0.98265805,0
0,6800,49809,65074,DebtCon,Mgr,7,,4,116.6327333,3,10,39.21502891,0.106149958,0.893850042,0.893850042,0
0,6443.506818,78292,86959,DebtCon,,3,,,,,,18.92721164,0.106149958,0.893850042,0.893850042,0
0,432.6776972,139578,154602,HomeImp,ProfExe,12,0,0,201.9608343,0,18,22.32582879,0.021888977,0.978111023,0.978111023,0
0,6800,57439,74816,HomeImp,Mgr,2,0,2,126.3032351,0,22,27.11865353,0.116683708,0.883316292,0.883316292,0
0,6800,76074,88178,HomeImp,Other,22,0,0,341.4650556,0,46,27.52324614,0.018857294,0.981142706,0.981142706,0
1,5058.215475,31000,42000,DebtCon,Mgr,3.5,1,0,106.2666667,2,26,,0.106149958,0.893850042,0.893850042,0
0,6800,45150,57150,DebtCon,Office,2.723364915,0,1,94.33333333,3,12,,0.106149958,0.893850042,0.893850042,0
0,6800,56155,57912,HomeImp,Office,21,0,0,206.3063213,0,20,21.79851308,0.02071331,0.97928669,0.97928669,0
1,5513.671569,,27410,HomeImp,Mgr,6,1,0,2.033333333,1,5,,0.106149958,0.893850042,0.893850042,0
0,6800,121892.3252,247611,DebtCon,Sales,,0,0,127.2341411,0,22,42.08390168,0.106149958,0.893850042,0.893850042,0
0,6800,,72310,HomeImp,Office,1,0,0,48.81883648,0,3,40.78739323,0.106149958,0.893850042,0.893850042,0
0,6800,71666,99913,HomeImp,Other,0,0,1,196.4649989,0,31,35.76160473,0.114551171,0.88544883,0.88544883,0
